text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i feel hopeless right,0,sadness,Nararamdaman kong walang pag-asa ngayon.,0.41507488489151,98.33970046043396
i feel as though i am living on an island as i put the delicious moisturiser on a sample which is lasting a very very long time used twice a day and the rest of the products are so gentle yet cleansing and moisturising,1,joy,"Parang nakatira ako sa isla habang inilalapat ang masarap na moisturizer sa isang sample na tumatagal ng napakatagal, ginagamit dalawang beses sa isang araw, at ang natitirang mga produkto ay napakabait ngunit nakakapaglinis at nagbibigay ng kahalumigmigan.",0.37974321842193604,98.48102712631226
i feel more like the girl i was when i was at i was fearless excited for life and discovery,1,joy,"Nararamdaman kong mas katulad ng batang ako noon, noong walang takot, masaya at naghihintay sa buhay at mga bagong karanasan.",0.4099779427051544,98.36008822917938
i have a feeling might have offended one of the dorks sitting in the censorship cubicle of doom,3,anger,May nararamdaman akong baka nasaktan ang isa sa mga bobo na nakaupo sa cubicle ng pagbabawal na parang impiyerno.,0.3851678967475891,98.45932841300964
i can break myself out of having this dream as it leaves me feeling groggy and disoriented and i dont like it,0,sadness,"Maaari kong itigil ang aking sarili mula sa pagkakaroon ng panaginip na ito dahil iniwan akong pakiramdam na magulo at nalilito, at ayaw ko noon.",0.4159192442893982,98.33632302284241
i nodded proud of my decision to procure a pump feeling slightly smug,1,joy,"Tumango ako, mapagmamalaki sa aking desisyon na bumili ng bomba, may kaunting pagmamataas.",0.3867093324661255,98.4531626701355
i feel ecstatic because no more homework,1,joy,Masaya akong sobra dahil wala nang takdang-aralin.,0.38900279998779297,98.44398880004883
i wanted to really love this book social thought provoking personal histories are just my thing but i left feeling disappointed by this one,0,sadness,"Gusto kong talagang mahalin ang aklat na ito, ang mga sosyal na pagninilay at personal na kasaysayan ay aking hilig, ngunit iniwan akong nabigo nito.",0.3579976260662079,98.56800949573517
i went to registration passed an uneventful five minutes feeling deeply amused,1,joy,"Pumunta ako sa pagrehistro, nakalipas ang limang minuto na walang nangyari, at naramdaman kong lubos na nakakatuwa.",0.465300589799881,98.13879764080048
i feel charmed to see my harder plan and adherence appear to accomplishment now and in august if we will attempt for an olympic medal,1,joy,Nakakatuwa makita na ang aking masigasig na plano at pagsunod ay tila nagbunga na ngayon at sa Agosto kung susubukan natin ang isang medalya sa Olimpiko.,0.3574833571910858,98.57006657123566
i feel a despairing sadness because after so much time working on this we have to cut ties,0,sadness,"Nararamdaman ko ang isang malalim na kalungkutan dahil matapos ang mahabang panahon ng pagsisikap sa proyekto, kailangan nating maghiwalay.",0.4264103174209595,98.29435873031616
i have an overwhelming feeling of sadness that there are people in this world that are so hateful,3,anger,Nararamdaman kong malalim ang kalungkutan dahil may mga tao sa mundo na lubhang makasarili.,0.4429459571838379,98.22821617126465
i arrived at the gym she was such a ball of sunshine and made me feel very welcomed at the gym although i felt like a dorky unfit rotund sloth that did not fit in with the environment of buffed fit looking and fierce looking bloke,1,joy,"Nang dumating ako sa gym, siya ay parang isang bola ng sikat ng araw at nagpaparamdam sa akin na lubos akong tinatanggap sa gym kahit na parang isang dork, hindi-sakto, at bilugang tamad na sloth na hindi nababagay sa kapaligiran ng mga matipuno, fit, at matapang na lalaki.",0.3772495687007904,98.49100172519684
i feel too rushed,3,anger,Nararamdaman kong sobrang bilis ng lahat.,0.3744601011276245,98.5021595954895
i can feel his impatient and i can t stop my body from giving him positive response,3,anger,Nararamdaman ko ang kanyang pagmamadali at hindi ko mapigilan ang aking katawan na magbigay ng positibong tugon.,0.4294610619544983,98.282155752182
i have been having bad dreams really weird dreams that make me feel like i got no sleep at all and with completely disturbed thoughts,0,sadness,"Mayroon akong mga masamang panaginip, kakaibang panaginip na parang hindi ako nakatulog at ang mga iniisip ko ay lubos na nabalisa.",0.4799883961677551,98.08004641532898
i feel pressured helpless because i dont have control over this,4,fear,Nararamdaman kong pinipilit at walang magawa dahil wala akong kontrol dito.,0.4773689806461334,98.09052407741547
i woke up feeling dazed and confused,4,fear,Gumising ako na parang naliligaw at hindi mapakali.,0.4345763921737671,98.26169443130493
im done with putting up with this constant bullying because that is what it is when you feel threatened and constantly on the defensive and i am tired of constantly defending myself to others,4,fear,"Tapos na ako sa pagtitiis sa patuloy na pang-aapi dahil iyon ang kahulugan nito kapag nararamdaman mong nanganganib at palaging nasa depensa, at pagod na ako sa paulit-ulit na pagtatanggol sa aking sarili sa iba.",0.4199582636356354,98.32016694545746
i is an extremely positive feeling a divine energy who alone can take our quaking boat to the shore,1,joy,"Ito ay isang napakalakas na positibong damdamin, isang banal na enerhiya na siyang nag-iisa ang makapagdadala ng ating umiiling bangka sa pampang.",0.39393550157546997,98.42425799369812
ive been feeling all listless this two days,0,sadness,Parang walang gana akong gawin ang lahat ng dalawang araw na ito.,0.38761866092681885,98.44952535629272
im feeling a little stressed,0,sadness,Nararamdaman ko ang kaunting stress.,0.4229194223880768,98.30832231044769
i feel cute because the tune of the song days of christmas played on my mind pia again almost my best friend because were going out like everyday and i can share to her almost everything and we understand together and i went out,1,joy,"Nararamdaman kong cute dahil ang awiting ""Days of Christmas"" ay nasa isip ko ulit, si Pia, halos kaibigan ko nang pinakamabuti dahil araw-araw kaming nagkikita at halos lahat ay maibabahagi ko sa kanya, at naiintindihan niya ako, at lumabas ako.",0.3703104853630066,98.51875805854797
i feel like i have suddenly lost a limb in a tragic accident,0,sadness,Parang nawalan ako ng isang paa sa isang malubhang aksidente.,0.4175628125667572,98.32974874973297
i think that when we say i feel so alone in this or i feel like i am facing this all alone we dont really mean what we say,0,sadness,"Akala ko, kapag sinasabi natin na ""nararamdaman kong sobrang nag-iisa ako dito"" o ""parang ako lang ang haharap sa lahat ng ito,"" hindi naman talaga natin ibig sabihin ang sinasabi natin.",0.3942335844039917,98.42306566238403
i feel like im having something really naughty like dessert for breakfast,2,love,Parang may masasarap na masamang bagay akong kakain para sa almusal.,0.34079626202583313,98.63681495189667
i feel shaken or angry that my husband keeps lying to me and is a sexaholic i often start to feel mad at god,4,fear,"Nararamdaman kong nababagabag o nagagalit dahil lagi akong niloloko ng aking asawa at siya ay sexaholic, madalas akong magalit kay Diyos.",0.44792288541793823,98.20830845832825
i don t want any of you to feel left out i am offering a discount on my tea totes to you my beloved readers beginning today through april th,2,love,"Ayaw kong maramdaman ng kahit isa sa inyo na hindi kasama, kaya nag-aalok ako ng diskwento sa aking tea totes para sa inyo, mga minamahal kong mambabasa, simula ngayon hanggang Abril 30.",0.3341224193572998,98.6635103225708
i also feel fearful and concerned for them both worried,4,fear,"Natatakot din ako at alalahanin sila, parehong nag-aalala.",0.44611287117004395,98.21554851531982
ive sat there and wondered why a guy i liked hasnt texted me calling is not really my thing it makes me feel too awkward or why when he seems all efforts to the contrary he wont take a chance on me as his girlfriend,0,sadness,"Naroon ako at nagtataka kung bakit hindi ako tinatawagan o binibigyan ng mensahe ng lalaking gusto ko. Hindi talaga ako komportable sa tawag, parang nakakakaba, o bakit kahit na tila nagsisikap siya, hindi niya ako binibigyan ng pagkakataon na maging kanyang girlfriend.",0.38006436824798584,98.47974252700806
i feel fine which is good enough on a sunday evening,1,joy,"Masaya ako, sapat na iyon para sa isang Linggo ng gabi.",0.40731313824653625,98.37074744701385
i do not see or feel the need to respond to any of your ludicrous questions concerning anything,0,sadness,Hindi ko nakikita o nararamdaman ang pangangailangan na sumagot sa kahit anong inyong mga kalokohan tungkol sa anumang bagay.,0.3831000030040741,98.4675999879837
i saw nothing on the dining room table had moved i think im starting to feel its safe to come out again,1,joy,"Wala akong nakitang nagbago sa hapag kainan, siguro pwede na akong lumabas muli.",0.36477988958358765,98.54088044166565
i feel a bit disillusioned about men as a whole population,0,sadness,Nararamdaman kong medyo nabigo ako sa mga lalaki bilang isang buong populasyon.,0.36608368158340454,98.53566527366638
im meant to feel longing,2,love,Dapat akong maramdaman ang pag-aalinlangan.,0.43777480721473694,98.24890077114105
i try to remember that quote when i feel i may be hitting a wall in a marathon or even a training run and i know it is time to find that perfect song that fuel,1,joy,"Sinusubukan kong maalala ang quote na iyon kapag nararamdaman kong malapit nang maubusan ng lakas sa isang maraton o kahit sa isang pagsasanay, at alam kong oras na upang hanapin ang perpektong kanta na magbibigay ng lakas.",0.3734051287174225,98.50637948513031
i feel there isnt much meat but yoshidas perspective grows ever tragic,0,sadness,Nararamdaman kong kulang ang laman ngunit ang pananaw ni Yoshida ay lalong nagiging trahedya.,0.44788306951522827,98.20846772193909
i have mishandled things alongside the rest and im feeling remorseful about it right now as opposed to my very initial reaction of not wanting to care because maybe somewhere deep down in me im hoping things might be like before,0,sadness,"Nagkamali ako kasama ang iba at ngayon ay nararamdaman ko ang pagsisisi, hindi katulad ng aking unang reaksiyon na ayaw mag-alaga dahil marahil sa malalim na bahagi ng aking puso, umaasa akong maibalik ang lahat sa dati.",0.41993826627731323,98.32024693489075
i was actually starting to feel pretty cranky about the situation and was avoiding a lot of phone calls because i really just didnt want to talk to anyone about being late,3,anger,Nagsisimula na akong mag-init ng ulo dahil sa sitwasyon at iniwasan ko ang maraming tawag sa telepono dahil ayaw kong pag-usapan ang pagkaantala sa kahit sino.,0.4543977379798889,98.18240904808044
i have begun to feel as though i have valuable contributions and insights to make within a network of professionals,1,joy,Nagsisimula na akong maramdaman na may mahalagang ambag at pananaw akong maibabahagi sa isang komunidad ng mga propesyonal.,0.4012836813926697,98.39486527442932
i guess ive been feeling agitated lately,3,anger,"Siguro, nagiging mapag-agal ako lately.",0.3956528604030609,98.41738855838776
im lying in bed feeling very anxious and have a knot in my stomach,4,fear,"Nakaratay ako sa kama, sobrang kinakabahan at may buhol sa tiyan ko.",0.3937442898750305,98.42502284049988
i feel low confidence sometimes,0,sadness,"Minsan, nararamdaman kong kulang ang aking tiwala sa sarili.",0.4197952151298523,98.32081913948059
i know every baby is different but i feel like ive already exhausted pun intended my bag of tricks,0,sadness,"Alam kong bawat sanggol ay iba, pero parang wala na akong maisip na paraan, gamit na ang lahat ng aking kakayahan.",0.41185781359672546,98.3525687456131
i feel discouraged when being peter varvel isnt good enough i put on a persona someone who inspires me whether theyre real or imagined,0,sadness,"Nababawasan ang aking loob kapag hindi sapat ang pagiging Peter Varvel. Pinapasuot ko ang isang personalidad, isang taong nagbibigay inspirasyon sa akin, maging sila ay totoo o kathang-isip.",0.32297247648239136,98.70811009407043
i get the feeling you may think this is an attraction thing on his part as long as you are faithful to your husband and friend there should be no problems,2,love,"Nararamdaman kong baka akala mo'y pagkagusto niya ito basta't tapat ka sa iyong asawa at kaibigan, walang dapat magiging problema.",0.40709733963012695,98.37161064147949
i feel eager to tell my parents,1,joy,Gusto kong sabihin sa aking mga magulang.,0.34594470262527466,98.6162211894989
i was feeling very keen to get out of the camp site before they realised i had been given the best gift of all free accommodation and free services,1,joy,"Napakasaya ko nang makalabas ng campsite bago nila malaman na nakakuha ako ng pinakamagandang regalo, ang libreng tirahan at serbisyo.",0.37251853942871094,98.50992584228516
i still feel guilty for being a christian with depression,0,sadness,Nararamdaman ko pa rin ang pagkakasala dahil ako'y isang Kristiyano na may depresyon.,0.37922993302345276,98.48308026790619
i don t like the idea that women in the entertainment industry especially in pop music may feel pressured to turn themselves into hypersexual tartlets but i get the feeling that rihanna isn t being provocative because she feels she has to,4,fear,"Ayaw ko sa ideya na ang mga babae sa industriya ng libangan, lalo na sa pop music, ay maaaring makaramdam ng presyur na gawing kanilang sarili bilang mga sobrang sekswal na babae, ngunit nararamdaman kong hindi si Rihanna nagiging bastos dahil sa pakiramdam na kailangan niyang gawin iyon.",0.30281931161880493,98.78872275352478
i don t feel like i lost too much fitness during my three weeks off either,0,sadness,Hindi ko naramdaman na nawala masyado ang aking fitness sa aking tatlong linggong bakasyon.,0.4229896664619446,98.30804133415222
i feel really bitter,3,anger,Nararamdaman kong sobrang mapait.,0.3921922445297241,98.4312310218811
i don t feel so exhausted all the time,0,sadness,Hindi ako lagi nararamdaman ang pagod.,0.4218710958957672,98.31251561641693
i get through it pretty quickly but it just makes me feel like im not being respected,1,joy,Mabilis kong natapos iyon ngunit parang hindi ako nirerespeto.,0.4811388850212097,98.07544445991516
i don t feel respect i don t feel admiration and i don t feel an entirely romantic tone,2,love,"Hindi ako nakakaramdam ng respeto, hindi ako nakakaramdam ng pagpapahalaga, at hindi ako nakakaramdam ng ganap na romantikong tono.",0.44268181920051575,98.22927272319794
i feel like we owe it to each other to be intelligent about our sexual decisions,1,joy,Parang may utang tayo sa isa't isa na maging matalino sa ating mga desisyon tungkol sa sekso.,0.33152446150779724,98.67390215396881
i still feel brave when i walk into the saudi perfume scented terminal at dulles where my flight will leave from in an hour,1,joy,Nararamdaman ko pa rin ang tapang habang papasok ako sa amoy ng pabango ng Saudi sa terminal ng Dulles kung saan aalis ang aking byahe sa loob ng isang oras.,0.3901127576828003,98.4395489692688
a boyfriend with whom i split up with came over to a friends house where i was visiting with a male friend in a confrontation in another room he tried to find out if i was aroused by my friend by feeling my parts,3,anger,"Ang dating boyfriend ko, na pinaghiwalay ko na, pumunta sa bahay ng isang kaibigan kung saan ako nakikipagbisita kasama ng isang lalaki. Sa isang silid, nagkaroon ng pagtatalo at sinubukan niyang malaman kung naaakit ako sa aking kaibigan sa pamamagitan ng paghawak sa aking katawan.",0.38208773732185364,98.47164905071259
i love gives me a great feeling of contented accomplishment,1,joy,Ang pagmamahal ay nagbibigay sa akin ng malaking pakiramdam ng kontento at tagumpay.,0.3755877614021301,98.49764895439148
i have had since july st i am feeling shaken knowing i will be homeless in two months and as close to a home that i have is gone,4,fear,"Mula noong Hulyo 1, nararamdaman kong nababagabag ang aking kalooban dahil malalaman kong mawawalan ako ng tirahan sa loob ng dalawang buwan at ang pinakamalapit kong tahanan ay nawala na.",0.4203280806541443,98.31868767738342
i can live out my values instead of just being crushed by debt feeling rejected and feeling empty,0,sadness,"Maaari akong mabuhay ayon sa aking mga halaga sa halip na basta'y mapapigil ng utang, makaramdam ng pagtanggi, at maging walang laman.",0.4007555842399597,98.39697766304016
i feel thank you everyone for the amazing thoughts and prayers,1,joy,Salamat po sa inyong lahat sa mga kahanga-hangang iniisip at dasal.,0.3671029806137085,98.53158807754517
ive had a rather average career because i decided to work less to earn less no rolex anywhere to be seen but have managed to write and even publish some of the short story collections and novels i have in my mind and on my drafts today i will feel successful,1,joy,"Nagkaroon ako ng medyo karaniwang karera dahil pinili kong magtrabaho nang mas kaunti upang kumita nang mas kaunti, walang Rolex na nakikita, ngunit nakasulat at nailimbag ko ang ilan sa mga koleksyon ng maikling kwento at nobela na nasa isip ko at sa mga draft ko. Ngayon, mararamdaman kong matagumpay.",0.3485804796218872,98.60567808151245
im feeling frantic about time as if the whole summer were a giant hour glass and if im not vigilant all the sand is going to rush out in a whoosh and ill have dipshit to show for it,4,fear,"Parang baliw ako sa takot sa oras, parang ang buong tag-araw ay isang malaking orasan na may buhangin, at kung hindi ako mag-ingat, lahat ng buhangin ay mabilis na lalabas at wala akong magagawa kundi mag-isip ng mga bobong bagay.",0.38515985012054443,98.45936059951782
i feel offended and sad because they do not know their ignorance,3,anger,Nasasaktan at naaawa ako dahil hindi nila alam ang kanilang kawalan ng kaalaman.,0.44240689277648926,98.23037242889404
i kind of feel fearful of starting,4,fear,May takot akong simulan.,0.36432576179504395,98.54269695281982
i kept my laptop close searching for jobs that i could build a career out of and looking for those all important christmas recipes to make this year feel a little more special,1,joy,Pinananatili kong malapit ang aking laptop habang naghahanap ng mga trabaho na magbibigay sa akin ng karera at naghahanap din ng mga mahalagang resipe para sa Pasko upang gawing mas espesyal ang taong ito.,0.4056597352027893,98.37736105918884
i am merely a man who will feel humiliated whenever i am intimidated by you,0,sadness,Ako'y isang simpleng tao lamang na mapapahiya kapag kinakatakutan mo ako.,0.4300905466079712,98.27963781356812
i no longer feel like a pathetic sad fat girl who cant eat nachos every day,0,sadness,"Hindi ko na nararamdaman na isang malungkot, payat, at malungkot na babae na hindi makakakain ng nachos araw-araw.",0.3638415038585663,98.54463398456573
i am if i go back to the hostel for a break i feel anxious to get back out and see more and more take it all in,4,fear,"Kung babalik ako sa hostel para magpahinga, kinakabahan akong bumalik at makita pa ang higit pa, at tangkilikin ang lahat.",0.4108363687992096,98.35665452480316
i feel that people are a shamed of me,0,sadness,Nararamdaman kong nahihiya ang mga tao sa akin.,0.39599108695983887,98.41603565216064
i hit a certain point in the middle and something was revealed that left me feeling so overwhelmingly devastated that i had to set the book down and walk away for a while,0,sadness,Natamaan ko ang isang tiyak na punto sa gitna at may isang bagay na ipinakita na nag-iwan sa akin ng napakalakas na pagkabigo kaya kailangan kong ibaba ang libro at umalis saglit.,0.40752142667770386,98.36991429328918
i feel i had benefited more from last year s creative futures but could this be in part that the information i had learnt last year i was already putting into practice and therefore this year s sessions were what i was already doing rather than inspiring me to start,1,joy,"Nararamdaman kong mas nakinabang ako noong nakaraang taon sa Creative Futures, ngunit baka dahil sa mga natutunan ko noong nakaraang taon ay agad kong isinagawa, kaya ang mga sesyon ngayong taon ay mga bagay na ginagawa ko na, hindi na nagbibigay inspirasyon para magsimula.",0.3887764811515808,98.44489407539368
i pick up the cards i feel a shiver go up my spine and i just feel so curious,4,fear,"Kinuha ko ang mga kard, naramdaman kong may kirot sa aking likod at sobrang nag-aalab ang aking pag-uugnay.",0.4290728271007538,98.28370869159698
i know just how you feel any ache pain in tummy i get frightened incase it em again,4,fear,"Alam ko kung ano ang nararamdaman mo, anumang sakit o pananakit sa tiyan ko, natatakot ako baka ito ulit.",0.39451301097869873,98.4219479560852
i do for a living and lately more often than not both me and my wife who s also an ubuntu user have been feeling a bit uncertain about linux being the platform where we want to keep working,4,fear,"Ang aking hanapbuhay at kamakailan, mas madalas kaysa hindi, pareho kami ng aking asawa, na rin namang gumagamit ng Ubuntu, ay nakaramdam ng kaunting pag-aalinlangan tungkol sa Linux bilang plataporma kung saan natin gustong magpatuloy sa pagtatrabaho.",0.33615487813949585,98.65538048744202
im not convinced that it all makes since because the talking never feels sincere in its execution and maybe the themes in life seem to large to ever fathom but what s the point when it already feels like an emotionless pit of self craving attention,1,joy,"Hindi ako kumbinsido na lahat ay may katuturan dahil ang pag-uusap ay hindi kailanman nararamdaman na tapat sa pagpapatupad nito, at marahil ang mga tema sa buhay ay tila napakalawak upang maunawaan, ngunit ano ang silbi kung ito ay parang isang walang damdaming hukay ng pagnanais na makuha ang pansin?",0.36842045187950134,98.526318192482
i feel it aching in my chest,0,sadness,Nararamdaman kong nasasakit ang dibdib ko.,0.45793870091438293,98.16824519634247
i feel content with it all,1,joy,Masaya ako sa lahat.,0.3733693063259125,98.50652277469635
im just feeling bashful whenever i talk to you,4,fear,Nahihiya lang ako kapag nag-uusap tayo.,0.42011386156082153,98.31954455375671
i feel as dirty as fuck,0,sadness,Nararamdaman kong sobrang marumi.,0.38718000054359436,98.45127999782562
i decided that since things were finally starting to go well but i was still feeling a little uncertain i d give myself a little more time to let the training come together,4,fear,"Nagpasya akong dahil unti-unti nang gumanda ang lahat ngunit may kaunting pag-aalinlangan pa ako, bibigyan ko muna ang sarili ko ng kaunting panahon para maayos ang pagsasanay.",0.4493068754673004,98.2027724981308
i think this will help somebody out there that feels hopeless and alone,0,sadness,"Akala ko, makakatulong ito sa isang tao roon na nakaramdam ng kawalan ng pag-asa at nag-iisa.",0.40181052684783936,98.39275789260864
i began to feel agitated because i wanted to buy ewan some food and medicine before i left,3,anger,Nagsimulang ma-irita ako dahil gusto kong bumili ng pagkain at gamot para kay Ewan bago ako umalis.,0.43119296431541443,98.27522814273834
im feeling more relaxed,1,joy,Mas nakakarelaks ako ngayon.,0.3314184546470642,98.67432618141174
i do not do these things to torture you i am feeling tortured myself at the moment,3,anger,"Hindi ko ginagawa ang mga bagay na ito upang saktan ka, ako rin ay nararamdaman ang pagpapahirap sa aking sarili ngayon.",0.4130859673023224,98.34765613079071
i strongly feel that at this point in my life i am no longer desiring to walk this path that i am on and to be truthful i have no clue as to where i am going with my life from here,1,joy,"Malakas ang aking nararamdaman na sa puntong ito ng aking buhay, hindi ko na nais na magpatuloy sa landas na aking tinatahak at totoo, wala akong ideya kung saan ako patungo mula rito.",0.40692704916000366,98.37229180335999
i fully believe and feel passionate about living bravely and outside my comfort zone i often revert to my comfortable ways,2,love,"Lubos akong naniniwala at may malalim na damdamin sa pagiging matapang at paglabas sa aking komportableng sona, ngunit madalas akong bumalik sa aking mga nakasanayan.",0.4096629023551941,98.36134839057922
i feel very romantic now all i have left to try out is barry m almond from the same range,2,love,"Nararamdaman kong sobrang romantiko ngayon, ang natitira ko lang subukan ay ang Barry M Almond mula sa parehong linya.",0.3563399016857147,98.57464039325714
i have been feeling really creative and have been trying out new things,1,joy,Nararamdaman kong sobrang malikhain at nagsisikap akong subukan ang mga bagong bagay.,0.3872312903404236,98.4510748386383
i press play and yeah i watch my movie about five times in a row right then and there i feel satisfied and cant wait to share what i made with my friends,1,joy,"Pinindot ko ang play at oo, nanood ako ng pelikula ko limang beses nang sunod doon at saka naramdaman kong nasiyahan at hindi maghintay na ibahagi sa mga kaibigan ko ang aking nilikha.",0.3758982717990875,98.49640691280365
i sometimes feel like an artistic redcoat,1,joy,"Minsan, parang isang artista na pulang amerikana ako.",0.3787015676498413,98.48519372940063
i have finished college had a couple kids worked through feeling entirely discouraged because of a camera that did not have the functions i wanted then feeling like i just couldnt do a decent job taking pictures i have decided to give it another try,0,sadness,"Tapos na ako sa kolehiyo, may ilang anak na, at nagtrabaho habang nararamdaman ang ganap na pagkabigo dahil sa kamera na wala ang mga function na gusto ko, at parang hindi ko kayang mag-take ng magandang litrato. Ngayon, napagpasyahan kong subukan muli.",0.34922802448272705,98.60308790206909
i feel so emotionally drained i really really hate feeling this way and i hate keeping things from people i love and i hate having to pretend everything is normal i want it to be normal and i hate that my happiness is coming from someone else and im so tired i really need a break,0,sadness,"Napakasakit ng pakiramdam ko, sobrang ayaw kong maramdaman ito, ayaw kong itago ang mga bagay sa mga taong mahal ko, ayaw kong magpanggap na lahat ay normal, gusto kong normal na rin, at ayaw kong ang aking kaligayahan ay nagmumula sa iba, sobrang pagod na ako, kailangan ko talaga ng pahinga.",0.39289262890815735,98.42842948436737
i wasnt going to do a what im loving wednesday post because i wasnt feeling like i was loving anything but as my youngest sister text me last night sometimes happiness is a choice so here it is,2,love,"Hindi ako magpo-post ng ""What I'm Loving Wednesday"" dahil hindi ako nakaramdam na may iniibig ako, pero kahapon gabi, text sakin ng aking bunso na minsan ang kaligayahan ay isang pagpipilian, kaya eto na.",0.38194185495376587,98.47223258018494
i wear it i feel anxious visable spotlighted different unfashionable stupid embarrassed ashamed and paranoid,4,fear,"Kapag suot ko ito, nararamdaman kong kinakabahan, nakikita, ilaw sa akin, iba, hindi uso, bobo, nahihiya, mapahiya, at paranoiac.",0.3804696798324585,98.47812128067017
i hadnt been feeling well all week in calgary so with this added relaxation in the first run of the second race i set another pb time by almost,1,joy,"Hindi ako gaanong maayos ang pakiramdam buong linggo sa Calgary kaya't dahil sa dagdag na pagpapahinga sa unang lap ng ikalawang lahi, nakabuo ako ng isa pang personal best na oras halos.",0.35811305046081543,98.56754779815674
i have been feeling so drained like there is no strength left inside of me to fulfill the simplest of tasks,0,sadness,"Nararamdaman kong lubos na pagod, parang wala nang lakas sa loob ko upang matupad kahit ang pinakamadaling gawain.",0.4849958121776581,98.06001675128937
in the army,3,anger,sa hukbo,0.33853858709335327,98.64584565162659
i am feeling suspicious lj cut text suspicions,4,fear,Nararamdaman kong may pagdududa ako lj cut text mga pagdududa,0.4330848157405853,98.26766073703766
im trying to be positive and i feel positive,1,joy,Sinusubukan kong maging positibo at nararamdaman kong positibo.,0.520023763179779,97.91990494728088
i guess since im feeling a bit less shitty have a random picture,0,sadness,"Siguro dahil medyo bumaba na ang pakiramdam ko, eto na, isang random na larawan.",0.4290826916694641,98.28366923332214
i wasnt feeling well at all so had to take a few days off work lots of winter germs going round and being in an air conditioned office probably doesnt help,1,joy,Hindi ako gaanong maganda ang pakiramdam kaya kailangan kong magpahinga ng ilang araw sa trabaho. Maraming mga mikrobyo ng taglamig ang kumakalat at marahil hindi nakakatulong ang pagiging nasa air-conditioned na opisina.,0.40656280517578125,98.37374877929688
i find calming about these colors i dunno i guess they feel pleasant as weird as that sounds,1,joy,"Nakakapreskong tingnan ang mga kulay na ito, hindi ko alam, siguro kasi parang nakakagaan ng loob kahit kakaiba man ang pakiramdam.",0.32271140813827515,98.7091543674469
i feel like i am part of a team now and far from the isolated feeling i have had for so many months now,0,sadness,Nararamdaman kong bahagi na ako ng isang koponan ngayon at malayo na sa pakiramdam ng pag-iisa na naramdaman ko sa loob ng maraming buwan.,0.4416525065898895,98.23338997364044
i think this is really great having been in situations where i feel overtly threatened in a public place where everyone pretends they don t see what s happening,4,fear,"Akala ko, napakaganda nito dahil naranasan ko nang makaramdam ng sobrang banta sa isang pampublikong lugar kung saan parang lahat ay nagpapanggap na hindi nakikita ang nangyayari.",0.4014549255371094,98.39418029785156
i feel discouraged i try to count my blessings and recognize all the good in my life,0,sadness,"Nababahala ako, kaya sinusubukan kong bilangin ang aking mga biyaya at kilalanin ang lahat ng mabuti sa aking buhay.",0.4257148504257202,98.29714059829712
i have a feeling my mom wont be so keen on that idea,1,joy,May kutob akong hindi magugustuhan ng nanay ko ang ideyang iyon.,0.3954429030418396,98.41822838783264
i feel awful that your experience did not reflect that,0,sadness,Napakasakit sa akin na ang inyong karanasan ay hindi iyon nagpakita.,0.37818947434425354,98.48724210262299
i forget that any time we have a disagreement or she feels like she s been wronged in some way that every bad thing i ve ever done in my life every poor choice every single thing that she doesn t agree with comes back screaming in my face,3,anger,"Nakakalimutan ko na anumang pagkakataon na may alitan tayo o kapag nararamdaman niyang mali ang ginawa ko, lahat ng masamang bagay na nagawa ko sa buhay ko, bawat masamang desisyon, bawat bagay na hindi niya sang-ayon, bumalik na parang sumisigaw sa harapan ko.",0.4413277208805084,98.23468911647797
i was feeling pretty anxious and overwhelmed as a friend rightly noted probably because i was on a boat with my mom grandmother and great aunt and no where to flee except the damn cold baltic sea,4,fear,"Nararamdaman ko ang malaking kaba at pagod, gaya ng nabanggit ng isang kaibigan, marahil dahil nasa bangka ako kasama ang aking ina, lola, at bisabuela, at walang mapagtakasan kundi ang malamig na Baltic Sea.",0.3449806571006775,98.62007737159729
i feel scared because i dont know the students and the teachers,4,fear,Natatakot ako dahil hindi ko kilala ang mga estudyante at guro.,0.4430505335330963,98.22779786586761
i feel a little bit anxious about it,4,fear,Nararamdaman ko ang kaunting kaba tungkol dito.,0.42491382360458374,98.30034470558167
i feel like i mostly post when im feeling bad so i wanted you to know that i have good days too,0,sadness,Nararamdaman kong kadalasan ay nagpo-post ako kapag masama ang pakiramdam ko kaya gusto kong ipaalam na may magagandang araw din ako.,0.46964478492736816,98.12142086029053
i have always prayed and hoped for the universality of a single faith and a complete unconditional and voluntary feeling of brotherhood among mankind a host of beloved children of one and only heavenly father,2,love,"Lagi kong ipinagdarasal at inaasam ang pagiging pandaigdig ng iisang pananampalataya at ganap na walang kundisyon at kusang-loob na pagmamahalan sa kapwa tao, isang malaking pamilya ng mga minamahal na anak ng iisang at tanging makalangit na Ama.",0.3173220753669739,98.7307116985321
i feel overwhelmed and i want to forget it all,4,fear,Nararamdaman kong sobra na ang bigat at gustong kalimutan ang lahat.,0.5108665227890015,97.956533908844
i don t feel bothered about it getting credit equals getting debt and i have no interest in doing that again,3,anger,"Hindi ako nababahala tungkol dito, pantay ang pagkuha ng kredito at utang, at wala akong interes na ulitin iyon.",0.4036653935909271,98.38533842563629
i feel about the plight of these dogs so its lovely to find a turkish vet who really cares,2,love,Nararamdaman ko ang kalagayan ng mga aso kaya maganda makita ang isang Turkish na beterinaryo na tunay na nagmamalasakit.,0.30728599429130554,98.77085602283478
