text,label,label_desc,translation
im totally feeling bitchy and resentful about it,3,anger,Ganap akong nararamdaman ang pagiging mapagtago at nagrereklamo tungkol dito.
i feel awkward because i have a grown child of my own but at the same time i try to place myself in their shoes and when i do that i realize i would do the same for my child no matter the age,0,sadness,"Nararamdaman kong kakaiba dahil may anak na ako na matanda na ngunit sa parehong oras, sinusubukan kong ilagay ang aking sarili sa kanilang posisyon at kapag ginawa ko iyon, napagtanto kong gagawin ko rin ang pareho para sa aking anak kahit anong edad niya."
i wasn t feeling reluctant because i was spending money we don t really have an ipad at x price is way out of the question,4,fear,"Hindi ako nag-atubiling magastos dahil ginagamit namin ang pera na wala naman talaga, at ang iPad sa presyong iyon ay hindi naman mapagpipilian."
i know what i believe and how i feel but some part of me is still hesitant because the old me would have said that anyone who believed there was a god was crazy,4,fear,"Alam ko kung ano ang aking paniniwala at nararamdaman, ngunit may bahagi sa akin na nag-aalinlangan dahil ang dating ako ay sasabihin na baliw ang sinumang naniniwala sa Diyos."
i feel i can be a bit selfish myself,3,anger,Nararamdaman kong maaari akong maging isang maliit na makasarili rin.
i feel bothered at the fact that some of us have been given so many chances but i don t see the least bit of appreciation and utter gratefulness downright from their souls,3,anger,Nakakabigo para sa akin na ang ilan sa atin ay binigyan ng maraming pagkakataon ngunit hindi ko nakikita kahit anong pagpapahalaga at tunay na pasasalamat mula sa kanilang mga kaluluwa.
i feel like i was aching for the summer to come and now it is slipping away so fast but doesnt it always,0,sadness,"Parang ako'y naghihintay ng tag-araw at ngayon ay parang mabilis itong lumilipas, ngunit hindi ba ganito palagi?"
i didnt feel angry i didnt feel bitter i felt,3,anger,"Hindi ako nagalit, hindi ako nagdamdam, naramdaman ko lang."
i feel discouraged or even a little sad cause i havet had a long term relationship,0,sadness,Nararamdaman kong nababawasan ang aking loob o kahit papaano ay nalulungkot dahil wala akong matagal nang relasyon.
i always feel dirty and used,0,sadness,Lagi akong nakakaramdam na marumi at ginamit.
i feel ugly he can smile at me with this look in his eye and i know that not only does he love me but he is still in love with me,0,sadness,"Nararamdaman kong pangit ako, ngunit kaya niyang ngumiti sa akin ng ganitong tingin sa mata niya at alam kong hindi lamang niya ako minamahal, kundi patuloy pa rin siyang nakakakita ng pag-ibig sa akin."
i feel very contented and happy upon seeing him,1,joy,Napakasaya at kontento ako nang makita siya.
i could feel its warmth in the strange stillness and it comforted me,4,fear,Nararamdaman ko ang init nito sa kakaibang katahimikan at ito'y nagpakalma sa akin.
i feel hate whoever that love me or caring towards me,2,love,Naiinggit ako sa sinumang magmahal o aalaga sa akin.
i have days were i prefer to be the submissive it is a simple life i feel on the days i am submissive i do my best to please him he seems to be happy enough after two years of having me,0,sadness,"May mga araw na mas gusto kong maging pasibong, isang simpleng buhay ang nararamdaman ko sa mga araw na iyon. Ginagawa ko ang aking makakaya upang mapasaya siya, at mukhang sapat na siyang masaya pagkatapos ng dalawang taon na kasama ako."
im feeling dull and bored,0,sadness,Nakakabagot at nakakainip ang pakiramdam ko.
i now worried but i was starting to feel pretty dumb for not even knowing the basics,0,sadness,"Ngayon ay nag-aalala ako, pero simula nang maramdaman kong medyo bobo dahil hindi ko man lang alam ang mga pangunahing bagay."
i feel like a lot of people are intimidated by false lashes because it seems like a largely unnecessary process during your makeup routine,4,fear,Nararamdaman kong maraming tao ang natatakot sa paggamit ng pekeng pili dahil tila isang hindi kinakailangang proseso sa kanilang pag-aayos ng mukha.
i was not going to be able to sleep until i knew how it ended and mostly because of another thing which i am not even going to talk about here because it makes me angry all over again and also because i feel horribly neurotic and immature getting upset about it and so we will gloss over that bit,4,fear,"Hindi ako makakatulog hangga't hindi ko alam kung paano nagtapos ang lahat, lalo na dahil sa isa pang bagay na hindi ko sasabihin dito dahil nagagalit ako ulit kapag naaalala ko ito, at dahil nararamdaman kong lubhang nerbiyos at immatur na magalit tungkol dito kaya hayaan na natin ang bahaging iyon."
im feeling particularly melancholy i will talk myself into a place of peace,0,sadness,"Nararamdaman kong malungkot ngayon, aayusin ko ang aking isipan upang makarating sa isang lugar ng kapayapaan."
i feel delighted to showcase this journey,1,joy,Masaya akong ipakita ang paglalakbay na ito.
i get frustrated with the fact that i don t always feel appreciative for the hand i ve been dealt and for the people i love in life,1,joy,Nagagalit ako sa katotohanang hindi ko palagi nararamdaman ang pagpapahalaga sa mga natanggap kong biyaya at sa mga taong minamahal ko sa buhay.
i sat in the dark of my room for a few minutes trying to figure out if i should feel offended or whether i should heed the advice,3,anger,"Naupo ako sa dilim ng aking silid nang ilang minuto, sinusubukan kong malaman kung dapat akong magalit o dapat kong sundin ang payo."
i feel fake sharing the joyful and creative pursuits of our family,0,sadness,Parang pekeng-peke akong nagbabahagi ng mga masayang at malikhaing gawain ng aming pamilya.
i feel like i am meant to partner up be supportive lend a hand or a heart and yet i resent this feeling,2,love,"Nararamdaman kong ako ay dapat magkapares, maging mapagkalinga, tumulong, o magbigay ng suporta, ngunit kinamumuhian ko ang pakiramdam na ito."
i haven t felt in the real life such as the feeling that comes after the successful adventure etc,1,joy,"Hindi ko naranasan sa tunay na buhay ang ganitong pakiramdam, tulad ng nararamdaman pagkatapos ng isang matagumpay na pakikipagsapalaran."
i burst out feeling shaken because i was pretty sure i d just hit a bird,4,fear,Nag-init ang aking damdamin at nabigla ako dahil halos sigurado akong nabangga ko lang isang ibon.
i like a good challenge but not at the expense of feeling humiliated,0,sadness,Gustung-gusto kong harapin ang isang magandang hamon ngunit hindi kung ito ay magdudulot ng pagkahiya.
i spend obsessing over my decisions and feeling anxious,4,fear,Naguguluhan ako sa pag-iisip ng aking mga desisyon at nararamdaman ang kaba.
i have a guy im actually feeling hilariously fond of,2,love,May isang lalaki akong tunay na nakakatawang pinagkakagusto.
i feel so horrible when i am not accomplishing something,0,sadness,Napakasama ng pakiramdam ko kapag hindi ako nakakagawa ng kahit ano.
im still contagious and while i am desperately wanting to cuddle him id feel rotten if i let my selfish physical wants get him sick,0,sadness,"Ako'y patuloy pa ring nakakahawa at bagama't lubos kong nais na yakapin siya, masama ang pakiramdam ko kung hahayaan kong ang aking makasariling pisikal na hangarin ay magkasakit siya."
i could feel julia hesitate as she wasn t yet convinced she should talk to this woman,1,joy,Naramdaman kong nag-atubiling si Julia dahil hindi pa siya sigurado kung dapat niyang kausapin ang babaeng iyon.
i feel ugly disgusted and like a pig,0,sadness,"Nararamdaman kong pangit, sumasakit ang aking sikmura, at parang baboy ako."
i wound up with something lodged in my oesophagus which didn t feel pleasant to put it lightly,1,joy,"Nagtapos ako na may nakakabit sa aking esophagus na hindi nakakatuwa, upang sabihin nang mahinahon."
i don t feel a lack of respect or love in the space just harder partying than i am personally comfortable with,1,joy,"Hindi ko nararamdaman ang kakulangan ng respeto o pagmamahal sa lugar, kundi mas mahilig sa masiglang pagdiriwang kaysa sa aking personal na komportable."
i feel i am more blessed than i can ever say,2,love,Nararamdaman kong mas pinagpala ako kaysa sa aking maibibigay na salita.
i was feeling quite clever at that point and i had not had even a drop of wine,1,joy,"Noon, akala ko'y matalino ako at hindi pa ako nakainom kahit isang patak ng alak."
i know my feelings being kinda numb pathetic and full of sorrow about a useless thing called love,0,sadness,"Alam kong parang nawawala ang aking damdamin, nakakahiya at puno ng kalungkutan dahil sa isang walang silbi bagay na tinatawag na pag-ibig."
i have been feeling pretty fabulous for me that means my pain is about a out of for the past three days,1,joy,"Nararamdaman kong medyo kahanga-hanga ako, ibig sabihin, ang sakit ko ay halos wala na sa nakalipas na tatlong araw."
i love the feeling of aching oh what are those insipid things called on the front sides of my calves muscles and i love the fantasy that some day soon i will be featured in sports illustrated as the swimsuit model of the year maybe they will make a special issue for the baby boomers,0,sadness,"Mahal ko ang pakiramdam ng pagod, oh ano kaya ang tawag sa mga walang lasa na bagay sa harapan ng aking mga kalamnan sa binti, at mahal ko ang pangarap na balang araw ay mapapanood ako sa Sports Illustrated bilang swimsuit model ng taon, baka gumawa sila ng espesyal na isyu para sa mga baby boomers."
i feel like im in such a strange place in life no one to take care of and no one who cares,4,fear,"Parang nasa kakaibang lugar ako sa buhay, walang nag-aalaga at walang nagmamalasakit."
i am end up feeling devastated that i have borne such a social monster,0,sadness,Nabibigo akong maramdaman ang malaking pagkabigo dahil sa pagsilang ng isang ganitong sosyal na halimaw.
i still feel like a butt but thank you for being so gracious,1,joy,Parang tanga pa rin ako pero salamat sa iyong kabutihan.
i feel triumphant and even thought it may be just a fleeting moment i am enjoying the power of motherhood,1,joy,"Nararamdaman kong tagumpay at kahit pansamantala lamang, tinatamasa ko ang kapangyarihan ng pagiging ina."
i cant sleep and re read happy posts and i go past the one about picnic day and i get so happy im like james you make me so happy i love you and then repeat as soon as i feel jealous,3,anger,"Hindi ako makatulog at binabasa ko ulit ang mga masayang post, at dumaan ako sa isa tungkol sa araw ng piknik at sobrang saya ko, parang James, ikaw ay nagpapasaya sa akin, mahal kita, at saka inuulit iyon agad kapag nararamdaman kong mainggit."
i feel resentful and irritable,3,anger,Nararamdaman kong may sama ng loob at naiirita.
i didn t want them sending me crap i d feel almost insulted to win and embarrassed for whoever made it like in oregon,3,anger,"Ayaw kong ipadala sa akin ang mga kalat, parang mapapahiya ako kung mananalo at mahihiya rin ako para sa gumawa nito, gaya sa Oregon."
i was tossing and turning and feeling very anxious about the fact that i was not doing this work that i felt needed to be done,4,fear,Nag-iikot-ikot ako sa kama at sobrang kinakabahan dahil hindi ko ginagawa ang trabahong nararamdaman kong kailangang gawin.
i am feeling completely irritated right now and i have no idea why maybe because he is usually just getting home from school so the last hour of these god awful videos have imposed on my time,3,anger,"Napakainis ko ngayon at hindi ko alam kung bakit, marahil dahil siya ay karaniwang uuwi lang mula sa paaralan kaya ang huling oras ng mga nakakainis na video ay nakaapekto sa aking oras."
im feeling really good and i know im getting stronger but i am also waking up early and working hard almost every morning,1,joy,"Masaya ako at alam kong lumalakas ako, ngunit nagigising din ako nang maaga at nagtatrabaho nang husto halos araw-araw."
i spent some time at the school yesterday talking to folks and snapping pics of my daughters as they delighted in the last day of school fun and i came away feeling impressed and happy which to tell the truth is my usual feeling about the place,4,fear,"Naglaan ako ng ilang oras sa paaralan kahapon, nag-usap sa mga tao at kinunan ng litrato ang aking mga anak habang sila ay nasisiyahan sa huling araw ng kasiyahan sa paaralan, at umalis akong nakakaramdam ng pagtataka at saya, na totoo namang aking karaniwang nararamdaman tungkol sa lugar."
i feel disappointed by myself,0,sadness,Nakakadismaya ako sa sarili ko.
im beginning to feel isolated in the work place but i dont attribute blame to anyone or anything,0,sadness,Nagsisimula akong makaramdam ng pag-iisa sa trabaho ngunit hindi ko sisihin ang sinuman o anumang bagay.
i hope my condescending attitude will allow present me to feel offended and as such remember that the amount of sunlight affects plant growth,3,anger,Sana ang aking mapagmataas na ugali ay magpapahintulot sa akin na makaramdam ng pag-aalsa at sa gayon ay matatandaan na ang dami ng sikat ng araw ay nakakaapekto sa paglaki ng halaman.
i had always dreamed of doing and it was a good feeling a fantastic feeling to be able to give them this,1,joy,"Noon pa man, pangarap ko nang gawin ito, at maganda ang pakiramdam, isang kahanga-hangang pakiramdam na maibigay ko ito sa kanila."
i feel nervous about trying something new during a lesson or if my horse shies at something,4,fear,Nakakakaba para sa akin na subukan ang bago sa panahon ng aralin o kung matatakot ang aking kabayo sa isang bagay.
i feel like i can trust them though seeing how they can understand how other women can be bitchy and neither of us want to deal with that shit,3,anger,"Nararamdaman kong mapagkakatiwalaan sila, lalo na't naiintindihan nila kung paano maaaring maging maarte ang ibang babae at pareho tayong ayaw makipag-away sa ganung kalokohan."
i feel so dirty so unamerican so french,0,sadness,"Nararamdaman kong sobrang marumi, sobrang hindi Amerikano, sobrang Pranses."
i feel like if i could just go to detention after school for a couple days then everything would be ok,1,joy,"Parang kung makapag-detention lang ako pagkatapos ng klase ng ilang araw, ayos na ang lahat."
im good at hiding my true feelings or blurting them out in sarcastic tones,3,anger,Mabilis akong magtago ng tunay kong nararamdaman o ilabas ito sa mga matalas na biro.
i think about it i feel a little ashamed of myself because ive been blogging regularly all year and it hasnt been that much of a struggle,0,sadness,"Naisip ko, medyo nahihiya ako sa sarili ko dahil buong taon akong nag-blog nang regular at hindi naman gaanong mahirap."
i get that feeling of confidence is far more pleasant than some of the alternatives and i certainly am not against someone increasing their confidence but why do you have to feel that first before you take action,1,joy,"Naiintindihan ko na mas masaya ang pakiramdam ng tiwala kaysa sa ibang opsyon, at hindi ako laban sa pagtaas ng tiwala ng isang tao, pero bakit kailangan mong maramdaman iyon muna bago kumilos?"
i know i have certain aspects of my personality attitude that could be improved i have been under the impression that everythings been fine feel absolutely assaulted by the statement that my co workers have been complaining about me behind my back,4,fear,"Alam kong may ilang aspeto ng aking personalidad at ugali na maaaring mapabuti. Akala ko ay lahat ay maayos, kaya lubos akong nabigla at nasaktan nang malaman na may mga reklamo ang aking mga kasamahan tungkol sa akin sa likod ko."
ive been feeling so bothered lately,3,anger,Napaka-istorbo ko lately.
i feel so insecure when we figt,4,fear,Nahihiya ako kapag nag-aaway tayo.
i still try to force myself to do some even if i m feeling irritable withdrawn and quiet at the time,3,anger,"Patuloy pa rin akong nagsisikap na pilitin ang aking sarili na gumawa ng kahit ano kahit na nararamdaman kong mairrita, umatras, at tahimik sa panahong iyon."
i was not feeling the song but i was delighted with his re emergence,1,joy,Hindi ko naramdaman ang kanta ngunit natutuwa ako sa kanyang muling paglitaw.
im still feeling intimidated but i feel like i do actually have something to say,4,fear,Nararamdaman ko pa rin ang pagkabahala ngunit parang may sasabihin nga ako.
i feel irritated a lot,3,anger,Madalas akong mairita.
i am a runner probably i would really feel far more safe in the title,1,joy,"Ako ay isang runner, marahil mas ligtas ako sa titulo."
i would just hurt others feelings i am so selfish,3,anger,"Masasaktan ko lang ang damdamin ng iba, sobrang sakim ko."
i got a feeling give it up i got a feeling get away becuz i m cuz i m dangerous oh i m a badman ah,3,anger,"Nararamdaman kong dapat tayong maghiwalay, dapat akong umalis dahil mapanganib ako, oh, isang masamang tao ako."
i feel rude about going to the bathroom when she s in there,3,anger,Nakakaramdam ako ng kahalayan kapag pumupunta ako sa banyo kapag siya ay nasa loob.
i can remember when cammie was a couple of months old looking at her sweet innocent face and just sobbing thinking about her going to school the thought that someone would hurt her feelings be unkind to her be unfair to her the thought that a teacher might be mean to her or not love her,3,anger,"Naaalala ko noong ilang buwan pa lamang si Cammie, nakatingin sa kanyang matamis at walang-kasalanang mukha at umiiyak na lang naisip ang pagpasok niya sa paaralan, ang ideya na may makakasakit ng kanyang damdamin, magiging hindi mabait, o hindi patas sa kanya, ang takot na baka masama ang isang guro sa kanya o hindi siya mahalin."
i combine the flat tire the head wound and a headless bird im feeling a little paranoid,4,fear,"Pinagsasama ko ang patay na gulong, sugat sa ulo, at isang ibon na walang ulo, medyo kinakabahan na ako."
i feel that the students will be more successful in the classroom,1,joy,Naniniwala akong mas matagumpay ang mga estudyante sa loob ng silid-aralan.
i feel so privileged to share that love with five lovely students,1,joy,Nararamdaman kong lubos na pinagpala na maibahagi ang pag-ibig na ito sa limang magagandang estudyante.
i could feel myself hit this strange foggy wall,4,fear,Nararamdaman kong nabangga ko ang kakaibang maulap na pader.
i don t know why i feel disheartened about the league because of so many draws it is the mark of a tightly contested competitive organization with important results,0,sadness,"Hindi ko alam kung bakit nababahala ako tungkol sa liga dahil sa maraming draw, ito ang tanda ng isang mahigpit na kompetisyon at organisasyon na may mahalagang resulta."
i am not thinking about a certain person before i sleep i end up having strange dreams about him and when i wake up after those dreams i feel shaken and stunned,4,fear,"Hindi ako iniisip ang isang tiyak na tao bago matulog, ngunit sa huli ay nakakapanaginip ako ng kakaibang mga pangarap tungkol sa kanya, at kapag nagising ako pagkatapos ng mga pangarap na iyon, nararamdaman kong nababagabag at nabigla."
i wish i could feel more assured of myself my decisions my thoughts my perception hellip but it seems that every now and then someone comes along and shoots one or more of those down,1,joy,"Sana mas matibay ang aking tiwala sa sarili, sa aking mga desisyon, sa aking mga iniisip, sa aking pananaw... ngunit tila minsan may dumating na nagpapabagsak ng isa man o higit pang mga iyon."
i feel so horrible that i want to cry,0,sadness,"Napakasama ng pakiramdam ko, gusto ko nang umiyak."
i feel so perverse,0,sadness,Nararamdaman kong sobrang malabis ang aking pagnanasa.
i felt myself shrinking and feeling horrible about myself,0,sadness,Naramdaman kong unti-unting kumikitit ako at sobrang masaklap ang pakiramdam ko tungkol sa aking sarili.
i feel invigorated even though it is caffeine free,1,joy,Nararamdaman kong nabubuhay at puno ng enerhiya kahit walang caffeine.
i always feel kinda sad for them when the authority figures eventually show up on the scene and squeeze all of the risky fun out of their play time,0,sadness,Lagi akong nakakaramdam ng kaunting kalungkutan para sa kanila kapag ang mga awtoridad ay dumating at kinukuha ang lahat ng masayang at mapanganib na bahagi ng kanilang oras ng paglalaro.
i find myself buying into and reacting to the conflicts of modern life more than i did before and feeling more jaded,0,sadness,"Nakikita kong mas madalas akong naapektuhan at nakikialam sa mga tunggalian ng modernong buhay ngayon kumpara noon, at nararamdaman kong mas pagod na."
i dunno how else to describe how great i feel i swear ive been giggly all day,1,joy,"Hindi ko alam kung paano ko pa ilalarawan kung gaano ako kaganda pakiramdam, pangako, natawa ako ng malakas buong araw."
i feel im not bothered by that,3,anger,Hindi ako nababahala diyan.
i was more irritable i went from having a million and one ideas to feeling like not being bothered from feeling inspired to feeling obligated,3,anger,"Mas madaling magalit ako, mula sa pagkakaroon ng libu-libong ideya ay parang ayaw ko nang mag-isip, mula sa pagiging inspirasyon ay parang may obligasyon na ako."
i feel like im going to be way more successful a writer because of it,1,joy,Nararamdaman kong magiging mas matagumpay akong manunulat dahil dito.
i liked the feeling of being scared and jumping in my seat grabbing the arm of my preferably male companion,4,fear,Gustung-gusto ko ang pakiramdam ng takot at pagtalon sa aking kinauupuan habang hawak ang braso ng aking kausap na mas gusto kong lalaki.
i feel really naughty and wicked today,2,love,Nararamdaman kong sobrang masama at masunungaling ngayon.
im feeling a little less disheartened about it,0,sadness,Nararamdaman kong medyo nababawasan na ang aking pagkadismaya tungkol dito.
i am feeling and how much i am trusting god varies enormously,1,joy,Ang aking nararamdaman at ang aking tiwala kay Diyos ay nag-iiba nang malaki.
i feel like thats not useful or fun at all so i will replace those exotic icons with a destroyer,1,joy,Nararamdaman kong hindi iyon kapaki-pakinabang o masaya kaya papalitan ko ang mga kakaibang mga iyon ng isang destroyer.
i feel i am a heartless cold bitch,3,anger,"Nararamdaman kong isang walang puso, malamig na babae ako."
i feel they look a little awkward just below,0,sadness,Nararamdaman kong medyo hindi komportable ang kanilang hitsura doon sa ibaba.
i will go to the supermarket and feel up tomatoes and hope life imitates art and some cute guy will ask me out,1,joy,"Pupunta ako sa supermarket, hahawakan ang mga kamatis, at sana gayahin ng buhay ang sining at may isang kaibig-ibig na lalaki ang manligaw sa akin."
ive been feeling a bit pressured because theres so little time left for two books,4,fear,Nararamdaman kong medyo pinipilit dahil kakaunti na ang natitirang panahon para sa dalawang libro.
i feel more anxious than i have in quite some time in fact,4,fear,Mas kinakabahan ako ngayon kaysa sa nakalipas na ilang panahon.
i feel pretty virtuous about it actually,1,joy,Nararamdaman kong medyo mabuti at makatarungan ang aking ginawa.
i am really enjoying my time here but ever since fourth of july passed and i reminisced about nyc and home i have been feeling a bit homesick,0,sadness,"Tunay akong nasisiyahan sa aking pananatili dito ngunit mula nang lumipas ang ika-apat ng Hulyo at naalala ko ang NYC at tahanan, nararamdaman ko ang kaunting pag-uwi sa tahanan."
i shouldnt make you put yourself in a spot that makes you feel awkward,0,sadness,Hindi dapat ko kayong ilagay sa sitwasyon na magpapakita ng inyong pagka-awkward.
i personally feel a little offended i put millennia of brainstorming into those particular three vices,3,anger,"Nararamdaman kong medyo nasasaktan, inilaan ko ang libu-libong taon ng pag-iisip sa mga tatlong kasalanang iyon."
when i won an unexpected sum of money,1,joy,Nang manalo ako ng hindi inaasahang halaga ng pera.
i mean fuck i feel like i was way more considerate with customers and concerned about appearance and sanitiation snoozel pm but fine,2,love,"Ibig sabihin, putang ina, parang mas mapag-ingat ako noon sa mga customer at mas nag-aalala sa itsura at kalinisan ng Snoozel PM, pero sige na nga."
i wasnt feeling mad at god or angry for him allowing this to happen to me i was just sad,3,anger,"Hindi ako nagagalit kay Diyos o nagtatampo sa Kanya dahil pinayagan Niya itong mangyari sa akin, ako'y nalulungkot lamang."
i tend to pretend i understand what someone says even when i dont fully understand because i dont want them to feel embarrassed or to seem like im not in the know,0,sadness,"Kadalasan, nagpapanggap akong naiintindihan ang sinasabi ng isang tao kahit hindi ko lubos na nauunawaan upang hindi sila mapahiya o para hindi sila makaramdam na hindi ako nakakaalam."
i winced and said that does not feel funny,4,fear,Napasimangot ako at sinabi na hindi iyon nakakatuwa.
i want to feel carefree for one last day,1,joy,Gusto kong maramdaman ang kalayaan at walang-alala sa isang huling araw.
i feel like i finally entered or accepted that i ve entered the mother part of life,1,joy,"Nararamdaman kong pumasok na ako, o tinanggap ko na ang pagpasok ko sa yugto ng pagiging ina."
i feel humiliated the annoying little college student who takes on causes and pesters everyone about them,0,sadness,Nararamdaman kong pinahiya ng maingay na maliit na estudyante sa kolehiyo na sumasali sa mga adhikain at nagpaistorbo sa lahat tungkol dito.
i left feeling completely disillusioned and a little more cautious with any contractual interactions with vietnamese people,0,sadness,Umalis ako na lubos na nabigo at medyo mas maingat sa anumang kontrata o pakikipag-ugnayan sa mga Vietnamese.
i have a confession to make and i feel so rotten about this,0,sadness,May pag-amin akong dapat gawin at sobrang masama ang pakiramdam ko tungkol dito.
im feeling a bit greedy,3,anger,Nararamdaman kong medyo sakim.
i never feel as alone as i do when i bare my soul to some friend because it s then that i best understand the unbreakable barrier,0,sadness,Hindi ako kailanman nakaramdam ng ganito kalungkot gaya ng nararamdaman ko kapag ibinubunyag ko ang aking kaluluwa sa isang kaibigan dahil doon ko lubos na naunawaan ang hindi mapagtagumpayang hadlang.
i feel so virtuous writin my morning journal like here i am in a jane austen novel which is aided by the fact that mr gs computer is on a kinda,1,joy,"Nararamdaman kong napakabuti ko habang sumusulat ng aking journal sa umaga, parang nasa nobelang Jane Austen ako, lalo na't ang computer ni Mr. G ay naka-on."
i spent so much of my pregnancy feeling like a listless slug,0,sadness,Napakahaba ng panahon ko sa pagbubuntis na parang isang tamad na uod.
i was i might be buying stuff from there but i feel the clothes are too casual,1,joy,"Maaaring bumili ako roon ng mga bagay, pero nararamdaman kong ang mga damit ay masyadong kaswal."
i feel really petty and immature but i dont want to cheat on greg or end up breaking up because were fighting over the stupid little things,3,anger,"Nararamdaman kong napakasungit at hindi pa kapantay ang aking pag-uugali, pero ayaw kong magtaksil kay Greg o maghiwalay dahil sa mga maliit at walang kabuluhan nating away."
i feel pretty lucky to be able to experience it again in this way,1,joy,Nararamdaman kong sobrang swerte na maulit itong karanasan sa ganitong paraan.
i feel lucky simply to have known him and had him in my life and proud to have had him as my dad,1,joy,"Nararamdaman kong masuwerte akong nakilala siya at siya ay naging bahagi ng buhay ko, at ipinagmamalaki kong siya ang aking ama."
i can feel this really effecting my attitude toward her i feel bitter and angry,3,anger,"Nararamdaman kong malaki ang epekto nito sa aking pananaw sa kanya, at nararamdaman kong mapait at galit."
i could hardly feel my legs yet i was eager to get off the stuffy plane and quickly get out of customs,1,joy,Mahirap kong maramdaman ang aking mga binti ngunit gustung-gusto kong makalabas sa madilim na eroplano at mabilis na makaalis sa imigrasyon.
i am feeling incredibly thankful for my family,1,joy,Napakalaking pasasalamat ko sa aking pamilya.
i feel no word can be quite as dirty as the word sexual intercourse where it is used wrongly,0,sadness,"Hindi ko nararamdaman na may salitang mas marumi kaysa sa salitang ""sekswal na pakikipagtalik"" kapag ginamit nang mali."
i am feeling a little groggy this morning not to mention a headache,0,sadness,"Medyo antok ako ngayong umaga, saka may sakit ng ulo pa."
i feel thrilled regretful and alarmed by these changes even the fireflies dwindle to black as we speak with the b,1,joy,"Nararamdaman kong kilig, pagsisisi, at pag-aalala dahil sa mga pagbabagong ito, pati na ang mga ilaw ng mga kuliglig ay unti-unting nawawala habang tayo ay nagsasalita."
i am feeling grumpy and irritated,3,anger,Nararamdaman kong magrumpy at nainis.
i feel arsenal could be clearly superior,1,joy,Nararamdaman kong mas mahusay ang Arsenal.
i feel so fucking horny,2,love,Napakasakit ng aking pagnanasa.
im still feeling a little shaky as i write this post,4,fear,Parang medyo nahihilo pa rin ako habang isinusulat ko itong post.
i feel the need to say that i was very amazed with the quality of the presentation and the resources which mack michaels puts forward,4,fear,Nararamdaman kong kailangan kong sabihin na lubos akong namangha sa kalidad ng presentasyon at sa mga mapagkukunan na ipinakita ni Mack Michaels.
im tired of feeling hopeless,0,sadness,Pagod na ako sa pakiramdam na walang pag-asa.
i have been becoming i definitely want to include in my revamped definition of strength my impulse to nurture my sense of resonating to the feelings of others like a sympathetic string the way i ve been able to let go into life as an emotional being,2,love,"Naging ako, at tiyak na isasama ko sa aking bagong kahulugan ng lakas ang aking pagnanais na alagaan ang aking kakayahang mag-empatiya sa damdamin ng iba, parang isang sensitibong tali, at ang paraan kung paano ako nakabukas sa buhay bilang isang nilalang na may damdamin."
i could spend hours on a set and feel amazing,4,fear,Maaari akong maglaan ng maraming oras sa isang set at maramdaman ang kahanga-hanga.
i can drop people who are using me no problem and i can certainly assert myself with the children but asking nik to leave early on an easy day just because im feeling weepy and want a hug,0,sadness,Maaari akong iwanan ang mga taong nagsasamantala sa akin nang walang problema at tiyak na makakapagtanggol ako sa mga bata ngunit humihingi kay Nik na umalis nang maaga sa isang madaling araw dahil lang ako'y malungkot at gustong yakapin ay...
i feel rebellious even,3,anger,Nararamdaman kong rebelde kahit papaano.
i am feeling like it might look just a little suspicious if i go home and dont meet with him,4,fear,Parang magiging kakaiba at medyo mapanganib kung uuwi ako nang hindi siya nakakasalamuha.
i feel a bit tortured right now,4,fear,Nararamdaman kong medyo pinahihirapan ako ngayon.
i feel like every day is a blur of running being irritated with my son and doing something pertaining to making dinn,3,anger,"Parang araw-araw ay isang malabo na takbo ng pagtakbo, pagiging nainis sa anak ko, at paggawa ng mga bagay na kaugnay sa pagluluto ng hapunan."
i hate feeling like this im always getting mad for no reason feeling lonely,3,anger,"Ayaw ko ng ganitong pakiramdam, lagi akong nagagalit nang walang dahilan at nakakaramdam ng pag-iisa."
i do feel that the more intensely intelligent a dog is the more socializing they will need,1,joy,Nararamdaman ko na mas maraming pakikisalamuha ang kailangan ng aso kung mas matalino ito.
i was feeling frustrated and tired today,3,anger,Nararamdaman ko ang pagkabigo at pagod ngayon.
im feeling slightly irritable but generally level headed and actually not in a bad mood,3,anger,"Nararamdaman ko ang kaunting pag-irita, pero pangkalahatan ay mahinahon at hindi naman masama ang pakiramdam ko."
i feel so delicate around you,2,love,Nararamdaman kong napakababae ko kapag nasa tabi mo.
i feel a bit timid about using this blog because i know that other classmates and even complete strangers will be able to read it,4,fear,Nararamdaman kong medyo nahihiya akong gamitin itong blog dahil alam kong mababasa ito ng ibang kaklase ko at maging ng mga hindi ko kakilala.
i received a lousy results slip ive decided to retain i had the worst first few months in school i made friends in class friends who made my life easier in school who made me feel more accepted in the class,2,love,"Natanggap ko ang isang masamang resulta ng pagsusulit, ngunit nagpasya akong manatili. Ang mga unang ilang buwan ko sa paaralan ay ang pinakamasama, ngunit nakilala ko ang mga kaibigan sa klase, mga kaibigan na nagpagaan ng aking buhay sa paaralan at nagpaparamdam sa akin na mas tinatanggap sa klase."
