text,label,label_desc,translation
i think from being sick all last week i just got into a rut and once i feel low like that it is so hard to get back into a routine,0,sadness,"Sa tingin ko, dahil nagkasakit ako buong nakaraang linggo, nakulong ako sa isang rut at kapag nararamdaman kong mababa, mahirap bumalik sa aking pang-araw-araw na gawain."
i dont write because i feel i have superior will power that has enabled me to abstain throughout the years,1,joy,Hindi ako sumusulat dahil sa pakiramdam kong may mas mataas na lakas ng loob akong nagpapahintulot sa akin na tumanggi sa mga taon.
i could genuinely connect and enjoy instead of withdrawing and feeling resentful,3,anger,Maaari akong tunay na makipag-ugnayan at mag-enjoy sa halip na umatras at magdamdam ng sama ng loob.
im just feeling rebellious,3,anger,Gusto ko lang mag-rebelde.
i started to explain how miserable ive been this year and all of the reasons why and its just so pathetic feeling that im too embarrassed to even describe,0,sadness,"Nagsimula akong ipaliwanag kung gaano ako kasakit ang nararamdaman ngayong taon at lahat ng dahilan kung bakit, at sobrang nakakahiya ang pakiramdam na hindi ko na alam kung paano ilalarawan."
i know that i will find a job and god has a plan but im feeling a little uncertain about everything at the moment,4,fear,"Alam kong makakahanap ako ng trabaho at may plano ang Diyos, pero medyo hindi ako sigurado sa lahat ng bagay ngayon."
i feel really disheartened and sad and i tried to call ashley and later tried to call rommel,0,sadness,"Napakasakit at malungkot ko, kaya tumawag ako kay Ashley at kalaunan kay Rommel."
i would have liked to go but that i wouldnt leave without reason because that would feel highly uncomfortable,4,fear,Gusto kong pumunta ngunit ayaw kong umalis nang walang dahilan dahil magiging hindi komportable iyon.
i feel an angel steal me from the greedy jaws of death and chance and pull me in with steady hands theyve given me a second chance the artist in the ambulance can we pick you off the ground more than flashing lights and sound,3,anger,"Nararamdaman kong isang anghel ang humihila sa akin mula sa mga mapagkukunwariang ngipin ng kamatayan at kapalaran, at hinila ako gamit ang matibay na kamay. Ibinigay nila sa akin ang isang pangalawang pagkakataon. Ang artista sa ambulansya, kaya ba nating iangat ka mula sa lupa, higit pa sa mga kumikislap na ilaw at ingay?"
i was just feeling a little bit creative,1,joy,Nararamdaman ko lang medyo malikhain.
im feeling more than a little dazed,4,fear,Nararamdaman kong medyo nalilito.
i have seen you fall asleep climbing back into bed before you were even horizontal and now i am awake and my neck is cramped and i am feeling hostile and cheated,3,anger,"Nakita kitang natutulog habang umaakyat pabalik sa kama bago ka pa man maging pahalang, at ngayon ako'y gising at ang leeg ko'y masakit at nararamdaman kong galit at niloloko."
i just didnt feel they got me which meant i was reluctant to open up and really share what was going on,4,fear,"Hindi ko lang naramdaman na naiintindihan nila ako, kaya ayaw kong magbukas at tunay na ibahagi kung ano ang nangyayari."
i feel so overwhelmed im nauseous,4,fear,Nararamdaman kong sobrang pagod at nahihilo ako.
i feel very honoured and look forward to taking up the challenge,1,joy,Nararamdaman kong lubos na karangalan at inaabangan kong tanggapin ang hamon.
i feel as if i m one of the stubborn ones,3,anger,Nararamdaman kong parang isa ako sa mga matigas ang ulo.
ive always felt like ill finish my masters i was raised and told that its really important to finish university and i kinda feel like im intelligent enough to really finish it see my pride,1,joy,"Lagi kong nararamdaman na matapos ko ang aking masteral. Lumaki ako at sinabihan na mahalaga talagang matapos ang kolehiyo, at parang kaya kong tapusin ito, tingnan mo ang aking pagmamalaki."
i feel like ive been talking about creation stories forever and im excited to finally be able to move,1,joy,Parang magpakailanman na akong nagkukuwento tungkol sa mga kwentong paglikha at sobrang saya ko na makalipat na rin.
i find myself feeling shamefully skeptical of the wisdom of popular gurus especially when it comes to persuasively explaining seriously complex phenomena even when its offered to standing ovations coming from cheering audiences,4,fear,Nakakaramdam ako ng kahihiyan dahil sa aking pag-aalinlangan sa karunungan ng mga sikat na gurong lalo na kapag ipinaliwanag nila nang mapanlinlang ang mga seryosong kumplikadong pangyayari kahit na may mga palakpakan at sigawan mula sa mga manonood.
im not sure how i feel im shocked honestly,4,fear,"Hindi ko sigurado kung ano ang nararamdaman ko, totoo naman akong nagulat."
im feeling a lil restless about axel,4,fear,Nararamdaman kong medyo hindi ako mapakali tungkol kay Axel.
i didnt think he could honestly feel this way about himself and if he did he had no reason to because again he was popular and incredibly hot,1,joy,"Hindi ko akalaing kaya niyang tunay na maramdaman ang ganitong paraan tungkol sa sarili niya, at kung ganoon nga, wala siyang dahilan dahil muli, siya ay sikat at napakagwapo."
i was part of the family and have a feeling of being accepted,1,joy,Ako ay bahagi ng pamilya at nararamdaman ang pagtanggap.
i feel hated and isolated but it doesn t hurt,3,anger,Nararamdaman kong kinamumuhian at iisa ako ngunit hindi ito nasasaktan.
i used to hate going to work so much but after today i feel reassured that im doing a good job,1,joy,"Dati ay ayaw kong pumunta sa trabaho ngunit matapos ngayon, nakaramdam ako ng katiyakan na ginagawa ko nang mabuti ang aking trabaho."
im feeling good but just need a vacation after my vacation,1,joy,Masaya ako pero kailangan ko ng bakasyon pagkatapos ng bakasyon ko.
im not feeling like the meetings are a particularly supportive environment how does she expect to be treated when she has lost the weight she wants to lose,2,love,Hindi ko nararamdaman na ang mga pulong ay isang partikular na mapagkalingang kapaligiran. Paano niya inaasahan na tratuhin siya nang mabuti kapag nawala na niya ang kanyang nais na timbang?
i have a full stomach and this is my nd class of the day im pretty much pooped and feeling lethargic,0,sadness,"Busog ako at ito na ang ikalawang klase ko ngayon, medyo pagod na ako at parang walang gana."
i usually wake up feeling kind of groggy,0,sadness,Karaniwan akong gising na parang antok pa.
i established a rule with my comp that we don t end planning session at the end of the day until we resolve all conflicts or any feelings of anger or anything that bothered one of us to each other and fix whatever it was,3,anger,Itinatag ko ang isang patakaran sa aking kompanya na hindi tayo magtatapos ng sesyon ng pagpaplano sa dulo ng araw hanggang sa malutas natin ang lahat ng mga alitan o anumang damdamin ng galit o anumang bagay na nag-abala sa isa sa atin sa isa't isa at ayusin ang anumang iyon.
im sitting outside mildly determined to just write what i feel its gorgeous outside even if the bugs are buzzing around,1,joy,"Nakaupo ako sa labas, medyo determinado na isulat lamang ang nararamdaman ko. Maganda ang labas kahit na may mga insekto na kumakalat."
i feel even more blank than before,0,sadness,Mas lalong nararamdaman kong wala akong laman kaysa dati.
i also have learned that feelings cant hurt me unless i hold on to them,0,sadness,Natutunan ko rin na hindi maaaring masaktan ng damdamin maliban kung hahawakan ko sila.
i tried to explain to him how i feel when he says he is supportive and then he just goes about life status quo,2,love,"Sinubukan kong ipaliwanag sa kanya kung paano ako nararamdaman kapag sinasabi niyang sumusuporta siya, tapos basta na lang siya nagpapatuloy sa kanyang normal na pamumuhay."
i feel there is a shortage of loyal people whom you can trust,2,love,Nararamdaman kong kulang ang mga taong tapat na mapagkakatiwalaan.
i feel a little intimidated,4,fear,Nararamdaman kong medyo kinakabahan.
i went to bed late last night and feel sort of groggy this morning,0,sadness,Nagising ako nang huli kagabi at medyo antok pa ako ngayong umaga.
during my holiday i met again a friend who had tried to commit suicide she had just left hospital,0,sadness,"Noong bakasyon ko, muling nakilala ko ang isang kaibigan na nagtangka ng pagpapakamatay, kakalabas lang niya ng ospital."
i hold the bow it make me feel cool,1,joy,"Hawak ko ang pana, parang nakakakilig."
i feel that this is an acceptable compromise for a drive which is so portable and compatible,1,joy,Nararamdaman kong ito ay isang katanggap-tanggap na kompromiso para sa isang drive na napakadaling dalhin at compatible.
i feel this piece is extremely resolved and cohesive making it one of the most successful arist s books i have ever seen and experienced,1,joy,"Nararamdaman kong lubos na naresolba at magkakaugnay ang piraso na ito, kaya isa ito sa mga pinaka-matagumpay na aklat ng artista na aking nakita at naranasan."
i feel a bit jealous because i been trying to date him long time ago but he doesnt want me,3,anger,Nararamdaman kong medyo mainggit dahil matagal ko nang gustong ligawan siya ngunit ayaw niya sa akin.
im quite sore today and physically just feeling exhausted and burnt out,0,sadness,medyo masakit ang katawan ko ngayon at pisikal na pagod at nabubulok na ako.
i also feel contented and humbled by this experience and will always be thankful for this opportunity,1,joy,Ako rin ay nakaramdam ng kasiyahan at pagpapababa ng sarili dahil sa karanasang ito at magpapasalamat ako lagi sa pagkakataong ito.
i p i could sit here and beat myself up over it all but im feeling far to rebellious for that today basically im feeling angry at the world and at myself all at the same time,3,anger,"Maaari akong manatili dito at sisihin ang aking sarili dahil dito, ngunit nararamdaman kong masyadong rebelde para doon ngayon. Sa katunayan, nararamdaman kong galit sa mundo at sa aking sarili nang sabay-sabay."
i don t feel the least bit left out instead i m eager to watch these two as lucas grows,1,joy,"Hindi ako kahit papaano nadarama na naiwan, sa halip, masaya akong panoorin silang dalawa habang lumalaki si Lucas."
i feel somehow humorous,1,joy,Nararamdaman kong medyo nakakatawa.
i hoped she wouldnt feel disappointed if no one called,0,sadness,Sana hindi siya ma-disappoint kung walang tumawag.
i didnt feel she was being selfish and completely understood where she was coming from,3,anger,Hindi ko naramdaman na siya ay makasarili at ganap na naunawaan ko kung saan siya nanggaling.
ive been feeling a little stupid because i dont know how,0,sadness,Nararamdaman kong medyo bobo dahil hindi ko alam kung paano.
i feel pretty confident in my decision,1,joy,Nararamdaman kong medyo sigurado ako sa aking desisyon.
i feel like i do understand my divine nature as a daughter of god but clearly i dont,1,joy,Nararamdaman kong naiintindihan ko ang aking banal na kalikasan bilang anak ng Diyos ngunit malinaw na hindi ko ito lubos na nauunawaan.
i feel hateful sometimes,3,anger,"Minsan, nararamdaman kong may galit."
i just want to go out there and uplift some people and let people walk away feeling like they saw something and are excited,1,joy,Gusto ko lang lumabas doon at pataasin ang kalooban ng mga tao at hayaan silang umalis na parang nakita nila ang isang bagay at nagiging masaya.
i feel respected something most girls cannot receive from their peers,1,joy,"Nararamdaman kong nirerespeto, isang bagay na hindi lahat ng babae natatanggap mula sa kanilang mga kapantay."
i am feeling a little stressed as aaron has friends over for a sleep over,3,anger,Nararamdaman kong medyo stressed dahil may sleepover si Aaron kasama ang mga kaibigan niya.
i seriously have no feeling when i got rejected in a sense i am neither happy sad or average,0,sadness,"Talagang wala akong nararamdaman nang tanggihan ako, hindi ako masaya, malungkot, o kahit ordinaryo."
i can stop feeling jealous,3,anger,Maaari akong huminto sa pagiging seloso.
after my boyfriend and i had separated,0,sadness,Pagkatapos ng paghihiwalay ko at ng aking boyfriend.
i feel so distraught and sad,4,fear,Napakasakit at malungkot ng pakiramdam ko.
i will always help others in any way i can but if you don t feel it within you to do the work and to finally learn to love yourself then my help and motivation will be in vain,0,sadness,"Lagi akong tutulong sa iba sa lahat ng paraan na kaya ko, ngunit kung hindi mo nararamdaman sa iyong puso na gawin ang trabaho at matutong mahalin ang iyong sarili, magiging walang saysay ang aking tulong at inspirasyon."
i feel like the energy from the moon and the stars is just as vital both physically and emotionally as that from the sun,1,joy,"Nararamdaman kong ang enerhiya mula sa buwan at mga bituin ay kasing-mahalaga, kapwa pisikal at emosyonal, gaya ng enerhiya mula sa araw."
i hear the name i feel loved,2,love,"Naririnig ko ang pangalan, nararamdaman kong mahal ako."
i went to bed feeling lousy,0,sadness,Pumasok ako sa kama na parang hindi maganda ang pakiramdam.
i guess i feel that the things i wrote about were so petty and small that im kind of embarrassed to go back through them,3,anger,Siguro nararamdaman kong maliit at walang kabuluhan ang mga isinulat ko kaya medyo nahihiya akong bumalik at basahin muli.
i don t expect you to feel sorry for me,0,sadness,Hindi ko inaasahan na magdadalawang-isip ka para sa akin.
i am feeling well and happy with my progress,1,joy,Mabuti ang aking pakiramdam at masaya ako sa aking pag-unlad.
i am feeling blessed that i live in america have a wonderful family and that dorothy kelsey was a part of my life,2,love,"Masaya ako na nabubuhay ako sa Amerika, may magandang pamilya, at si Dorothy Kelsey ay naging bahagi ng aking buhay."
i feel very blessed with how easy this has been so far,1,joy,Napakaligaya ko dahil napakadali nito hanggang ngayon.
i just feel that anybody who is fully satisfied with what they are doing is never going to make any progress and sometimes feeling bad about feeling bad can act as a motivational tool,1,joy,"Nararamdaman ko lang na ang sinumang lubos na kontento sa ginagawa ay hindi na magkakaroon ng anumang pag-unlad at minsan, ang pag-aalala sa pagiging malungkot ay maaaring maging isang motibasyon."
i began to feel if i keep on supporting this system i became a part of the blood sucking everything for profit machinery,1,joy,"Nagsimula akong makaramdam na kung patuloy akong susuporta sa sistema, naging bahagi na ako ng makina na kumukuha ng dugo, lahat para sa tubo."
im feeling quite pleased with myself i spent minutes on the cross trainer and then two lots of minutes on the vibration plate just to test out the programs of course,1,joy,"Masaya ako sa aking sarili, nag-ehersisyo ako ng ilang minuto sa cross trainer at saka dalawang beses ng ilang minuto sa vibration plate para lang subukan ang mga programa siyempre."
i feel so tortured,3,anger,Napakasakit ng pakiramdam ko.
i feel inside cause life is like a game sometimes but then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up oh youve made me trust cause ive never felt like this before im naked around you does it show,0,sadness,"Nararamdaman ko ang pagbabago sa loob ko dahil ang buhay ay parang laro minsan ngunit nang dumating ka sa tabi ko, nawala ang mga pader, wala nang nakapalibot sa akin at nagtatago sa aking mga takot. Nakalantad ako, tingnan mo kung paano ako bumukas. Ikaw ang nagbigay sa akin ng tiwala dahil hindi ko naranasan ang ganitong pakiramdam noon. Hubad ako sa harapan mo, nakikita mo ba?"
i highly recommend not just this song but the band in general i know their sound might seem familiar girl rock sort of but i feel that their performances are very sincere and anyway their stuff is really good,1,joy,"Lubos kong nirerekomenda hindi lamang itong kanta kundi ang banda mismo. Alam kong pamilyar ang kanilang tunog, parang girl rock, pero nararamdaman kong tunay ang kanilang pagtatanghal at saka talagang maganda ang kanilang mga awit."
im just feeling so lethargic,0,sadness,"Napakasakit ng pakiramdam ko, parang walang lakas."
im very much the opposite of it my cool is based on drinking and socializing without rememberiing meeting and trying to know people just to feel accepted for the first time in my life,2,love,"Ako ay lubos na kabaligtaran nito; ang aking lamig ay batay sa pag-inom at pakikisalamuha nang hindi naaalala ang mga pagkikita at pagsisikap na makilala ang mga tao, lamang upang maramdaman ang pagtanggap sa unang pagkakataon sa aking buhay."
i could feel the cool air marillac was like a giant residential freezer flow with more ease through the teeny extra hole in my right nostril,1,joy,"Nararamdaman ko ang malamig na hangin, parang ang Marillac ay isang malaking ref ng tirahan, dumadaloy nang mas madali sa maliit na butas sa aking kanang ilong."
i code existed for the sole purpose of making stupid people feel smart,1,joy,Ang layunin ng code na ito ay para lamang pakiramdamang matalino ang mga taong bobo.
i feel sarcastic more often than not,3,anger,Madalas akong magmukhang sarkastiko.
i feel is probably the most acceptable strategy to finding out historical past it does not imply by any means that it is the only method to study historical past we must always have this subject clear,1,joy,"Sa palagay ko, ito ang pinaka-tanggap na estratehiya sa pagtuklas ng kasaysayan, hindi naman ito nangangahulugan na ito ang tanging paraan upang pag-aralan ang kasaysayan, dapat nating malinaw ito."
i think the thing of it is that i feel like i get to be thankful more easily than a lot of people,1,joy,"Sa tingin ko, ang punto ay nararamdaman kong mas madali akong maging nagpapasalamat kaysa sa maraming tao."
i feel very peaceful when i look at it,1,joy,Nararamdaman kong lubos na mapayapa kapag nakatingin ako rito.
im still feeling thankful and in that vein thought id celebrate blogging by sharing some moments experiences from this fall that i am grateful for,1,joy,"Patuloy pa rin akong nagpapasalamat at sa ganitong kalagayan, naisip kong ipagdiwang ang pag-blog sa pamamagitan ng pagbabahagi ng ilang sandali at karanasan mula sa taglagas na ito na aking pinagpapasalamat."
im not feeling violent im feeling creative with weapons,3,anger,"Hindi ako mararamdaman ang karahasan, nararamdaman ko ang pagiging malikhain gamit ang mga armas."
i feel overwhelmed in a good way,4,fear,"Nararamdaman kong sobra ang saya, sa magandang paraan."
i don t feel gloomy about it despite losing my journalism gig last march,0,sadness,Hindi ako malungkot tungkol dito kahit nawalan ako ng trabaho bilang mamamahayag noong Marso.
i still feel groggy and my stomach is still cramping and im still bleeding from the biopsies i feel like ive been given an opportunity,0,sadness,"Parang hindi pa rin ako ganap na gising at ang aking tiyan ay patuloy pa ring nasasaktan at patuloy akong dumadaloy mula sa mga biopsy, parang binigyan ako ng pagkakataon."
im skipping floors one and four because theyre two of the most conventional feeling and quite frankly boring maps in the game for me,0,sadness,"Ini-skip ko ang unang at ikaapat na palapag dahil dalawa sa mga pinaka-tradisyonal at, totoo lang, nakakabagot na mapa sa laro para sa akin."
i would rather take my chances on keeping my heart and getting it broken again and again then to stop feeling to stop caring to be bitter cross cynical,2,love,"Mas gugustuhin kong ipaglaban ang aking puso at masaktan ulit at ulit kaysa tumigil sa pagmamahal, tumigil sa pag-aalala, at maging mapait, mapanghusga, at mapanirang-puri."
i feel like a hot mess,2,love,Parang isang gulo ako.
i just try not to talk to anyone when i feel irritable like that,3,anger,Hindi ko lang ginagawa ang makipag-usap sa kahit kanino kapag nararamdaman kong ganoon ka-irrita-ble.
i feel i am a rejected child,0,sadness,Nararamdaman kong ako ay isang itinakwil na bata.
i havent been measuring out food drinking nearly enough water tracking any fitness and overall i feel completely shaken and unfocused because i dont feel like my foundation is steady at the moment,4,fear,"Hindi ako nagme-measure ng pagkain, hindi sapat na tubig ang iniinom, hindi ko sinusubaybayan ang aking fitness, at sa pangkalahatan, nararamdaman kong lubos na nababagabag at hindi nakatuon dahil hindi ko nararamdaman na matibay ang aking pundasyon ngayon."
i really am feeling so impatient,3,anger,Talagang hindi ko mapigilan ang aking pagmamadali.
i suggest before you begin you take some time to reflect on your relationships and understand what specifically makes you feel valued and loved and what makes you feel insecure and unnecessary,1,joy,"Inirerekomenda ko na bago ka magsimula, gugulin mo ang ilang oras sa pagninilay tungkol sa iyong mga relasyon at maunawaan kung ano ang tiyak na nagpaparamdam sa iyo na pinahahalagahan at minamahal, at kung ano ang nagpaparamdam sa iyo na hindi ligtas at hindi kailangan."
i do my yoga i open up feel tender two hours later i m nicely swaddled up again happily wrapping layer upon layer over it out of my well meaning habit,2,love,"Ginagawa ko ang aking yoga, binubuksan ko ang aking sarili, nararamdaman ang kahinaan, dalawang oras matapos, masaya akong nakabalot muli, masayang inilalagay ang isa't isa na mga layer sa aking sarili dahil sa aking mabuting hangarin."
i feel woefully inadequate lost and fearful he will do whatever needs to be done,0,sadness,"Nararamdaman kong lubos na hindi sapat, nawawala, at natatakot na gagawin niya ang lahat ng kailangan."
i don t a feel like an idiot and b not get illogically mad at people for going to bed too early sorry for the anger family,3,anger,"Hindi ako nararamdaman na tanga at b hindi nagagalit nang walang dahilan sa mga taong natulog nang maaga. Pasensya na sa galit, pamilya."
ive been feeling a bit nostalgic ever since i went through a box of my dads old pictures for a post i did for a href http mysalvagedtreasures,2,love,Nararamdaman kong medyo ma-nostalgic simula nang tingnan ko ang isang kahon ng mga lumang larawan ng aking ama para sa isang post na ginawa ko para sa [href http://mysalvagedtreasures].
i feel troubled by his hunger and his homelessness,0,sadness,Nakakabahala sa akin ang kanyang gutom at kawalan ng tirahan.
i feel so so tortured by looking at the lecture notes and nothing is going in except for my holiday plans,3,anger,Napakasakit ng pakiramdam ko habang pinapanood ang mga tala ng leksiyon at wala akong natutunan kundi ang aking mga plano para sa bakasyon.
i see but i feel confused by all about you lately,4,fear,Nakikita ko ngunit nalilito ako sa lahat tungkol sa iyo kamakailan.
i came to a theory whereby even if you feel that you do not want to hear the truth in the end you would have to face it for my case i had to read it which was a remorseful feeling for me,0,sadness,"Dumating ako sa isang teorya na kahit hindi mo gustong marinig ang katotohanan, sa huli ay kailangan mong harapin ito. Sa aking kaso, kailangan kong basahin ito, na nagdulot sa akin ng pakiramdam ng pagsisisi."
i feel threatened or anxious i become numb and detatched from my emotions and environment,4,fear,"Kapag nararamdaman kong natatakot o kinakabahan ako, naging bingi at malayo ako sa aking damdamin at kapaligiran."
i cant tell you the joy i was feeling as i held my now calm son,1,joy,Hindi ko masasabi sa iyo ang kagalakan na naramdaman ko habang hawak ko ang aking anak na ngayon ay tahimik na.
i am so grateful for that today and feel very blessed to have two grandsons right now,1,joy,Napakasaya ko ngayon dahil dito at sobrang biyaya na may dalawang apo na ako ngayon.
i say walking away and shaking my head feeling a little dazed to get the drinks,4,fear,"Sabi ko, umalis na at umiling habang nararamdaman ang kaunting pagkalito para kunin ang mga inumin."
i feel determined to do well for my mother tongue paper that will be here in odd days time,1,joy,Nararamdaman kong determinado akong magaling sa aking papel sa wikang katutubo na darating sa mga kakaibang araw.
when my application for studying the masters degree was accepted,1,joy,Nang tinanggap ang aking aplikasyon para sa pag-aaral ng masteral.
i feel like that s the thing that happened with my dad i was too stubbornly loyal to let him dump me like a rotten piece of food,2,love,Parang iyon ang nangyari sa akin at sa aking ama; masyadong matigas ang aking pagiging tapat kaya hindi niya ako iniwan parang isang masamang pagkain.
i feel slightly pained and jolted like frozen toes thawing out after a long afternoon of sledding in the snow,0,sadness,"Nararamdaman kong may kaunting sakit at kirot, parang mga daliri ng paa na nagyeyelo na nag-aangat ng init pagkatapos ng mahabang hapon ng pagsakay sa sled sa niyebe."
i feel like all she wants is his parents fortune which is unfortunate,0,sadness,"Parang lahat ng gusto niya ay ang kayamanan ng mga magulang niya, na sayang naman."
i feel like a person who tortured somebody because i like to see the fans confused and embarrassed at the same time,4,fear,Nararamdaman kong parang isang taong nagpakasakit sa iba dahil nasisiyahan akong makita ang mga tagahanga na nalilito at nahihiya nang sabay-sabay.
i want to capture this feeling and put it into words so i can again gain the sweet taste in my mouth right now,2,love,Gusto kong makuha ang pakiramdam na ito at ilagay ito sa mga salita upang maulit ko ang matamis na lasa sa aking bibig ngayon.
i don t know how i feel about this but i am beyond thrilled that the fall show will happen in paris,1,joy,"Hindi ko alam kung paano ako nakakaramdam tungkol dito, pero sobrang saya ko na ang palabas sa taglagas ay gaganapin sa Paris."
i still feel a little bit funny when i discover his fb damn it,4,fear,"Parang medyo kakaiba pa rin ang pakiramdam ko kapag nakakakita ako ng kanyang FB, droga!"
i feel horrible again today,0,sadness,Masama na naman ang pakiramdam ko ngayon.
i might go out of existance i smile pick up my pen and fill the page with the things that you say the thoughts you obtain the moments you refrain far away its cause youre going insane and suddenly im left afraid because im not feeling that way instead im amazed why you gotta be that way,4,fear,"Maaaring mawala ako, ngumiti ako, kinuha ko ang aking panulat at punuin ang pahina ng mga bagay na sinasabi mo, ang mga iniisip mo, ang mga sandali na iyong pinipigilan, malayo ka dahil nagkakasira ka, at bigla akong natatakot dahil hindi ko nararamdaman iyon, sa halip ay nabighani ako kung bakit ka ganoon."
i am new to this forum and i wish to have extended friends and acquaintances here as i feel this is quite a friendly forum,1,joy,Bago ako sa forum na ito at nais kong magkaroon ng maraming kaibigan at kakilala dito dahil sa tingin ko ay napakabait ng mga tao rito.
i feel guilty after i do these things,0,sadness,Nakakaramdam ako ng pagkakasala pagkatapos kong gawin ang mga bagay na ito.
i also feel it is worth mentioning that makin it rain may be acceptable at a strip club but not at your local cineplex,1,joy,"Nararamdaman ko rin na mahalagang banggitin na ang ""makin it rain"" ay maaaring tanggap sa isang strip club ngunit hindi sa inyong lokal na sinehan."
i think they feel somehow offended because the christians played a big part in destroying the earlier cultures religions and mythologies,3,anger,Akala ko'y naapektuhan sila dahil malaki ang papel ng mga Kristiyano sa pagkawasak ng mga sinaunang relihiyon at mitolohiya ng iba't ibang kultura.
i feel quite photographically lethargic and drained its difficult to explain but im really happy my school semester is coming to an end,0,sadness,"Nararamdaman kong medyo pagod at walang gana sa pagkuha ng litrato, mahirap ipaliwanag pero tunay akong masaya dahil malapit nang matapos ang aking semestre sa paaralan."
i kept feeling love for the divine and others who were there with me my crew fellow runners volunteers passersby,1,joy,"Patuloy akong nararamdaman ang pag-ibig para sa diyos at sa iba pang kasama ko, ang aking koponan, mga kasamahang tumatakbo, mga boluntaryo, at mga dumadaan."
i did on weekends was sleep and feel bitter about the world,3,anger,Ang ginagawa ko tuwing weekend ay matulog at magdamdam ng mapait tungkol sa mundo.
i didnt feel disheartened,0,sadness,Hindi ako nadamaang nabigo.
i know it seems strange writing to you after all this time and i honestly feel appalled at my behavior as a mother,3,anger,"Alam kong kakaiba ang sumulat sa iyo matapos ang lahat ng ito, at totoo akong naaawa sa aking pag-uugali bilang ina."
i feel a little overwhelmed this weekend i went out to the beach and just stood in the surf watching listening and feeling the waves come in and out,4,fear,"Nararamdaman kong medyo nababalot ng damdamin ngayong weekend, pumunta ako sa beach at nakatayo lang sa alon, nanonood, nakikinig, at nararamdaman ang pagdating at pag-alis ng mga alon."
im just feeling really shitty about life in general now that i want to just write continuously,0,sadness,"Napaka-down ko lang sa buhay ngayon, gusto ko lang mag-ulat nang patuloy."
im always being afraid how the students really feel boring hard to understand or satisfied,0,sadness,"Lagi akong natatakot kung gaano sila ka-bored, kung mahirap intindihin, o kung nasiyahan sila."
i also find that if youre feeling cold then get out the broom and scrubbing brush some vinegar and old newspapers and give the house a going over,3,anger,"Kung nararamdaman mong malamig, kumuha ng walis at kuskusin, maglagay ng suka at lumang diyaryo, at linisin ang bahay."
im feeling mellow and am enjoying the cooler weather,1,joy,Nararamdaman kong mellow at nasisiyahan sa mas malamig na panahon.
i went to the church function instead feeling pretty lame,0,sadness,Pumunta ako sa salu-salo ng simbahan kahit medyo nahihiya ako.
im feeling so so insecure,4,fear,Napakasensitive ko ngayon.
i could give it away but im feeling greedy at the moment,3,anger,Maaari kong ibigay iyon ngunit nararamdaman kong sakim ako ngayon.
i have been feeling very shaky and weak and light headed starting from yesterday and this morning when i woke up i couldn t breathe properly no matter how many deep breaths i took in i just felt there just wasn t enough oxygen going in,4,fear,"Nararamdaman kong napaka-mabagabag at mahina, at parang maliligo ang ulo ko simula kahapon, at ngayong umaga nang magising ako, hindi ako makapag-hinga nang maayos kahit gaano pa ako kalalim na huminga, parang kulang ang oxygen na pumapasok."
i may also voice my feelings on a few things here and there if you dont agree with them cool and please do feel free to let me know,1,joy,"Maaari rin akong ilahad ang aking damdamin tungkol sa ilang bagay dito kung hindi ka sumasang-ayon, sige lang, at pakiramdam mo ay malayang sabihin mo."
i feel like a less melancholy holden caulfield,0,sadness,Parang mas hindi malungkot na Holden Caulfield ako.
i feel like i have been learning through the job transition and now through this ordeal is how precious it is when someone asks or cares about what we are going through,1,joy,"Nararamdaman kong natututo ako sa pagbabago ng trabaho at ngayon sa pagsubok na ito, kung gaano kahalaga ang pagtatanong o pag-aalala ng isang tao sa ating pinagdadaanan."
i couldnt help but feel a little curious about it though which is what finally led me to plan to rent it this evening,4,fear,"Hindi ko mapigilan ang aking pagiging medyo interesado rito, at iyon ang nagtulak sa akin na magplano magrenta nito ngayong gabi."
i understand feeling fond of a toilet it s one of my favourite places in the house but seriously is our daughter more enamoured with the porcelain throne than with us,2,love,"Naiintindihan ko ang pakiramdam na magustuhan ang banyo, isa ito sa aking mga paboritong lugar sa bahay, pero seryoso, mas nabighani ba ang ating anak sa porselanang trono kaysa sa amin?"
im feeling a little lost at the moment amp a little low to boot,0,sadness,Nararamdaman ko ngayon na medyo nawawala at medyo malungkot din.
i feel a gentle tap on my shoulder,2,love,Nararamdaman kong may banayad na pagtapak sa aking balikat.
i still feel happy whenever i think of that,1,joy,Masaya pa rin ako kapag naaalala ko iyon.
i feel a bit surprised that motion capture films dont seem to me to have the visual richness and detail that full cgi films have,4,fear,Nararamdaman kong medyo nagulat na tila hindi gaanong mayaman at detalyado ang visual ng mga pelikula na gumagamit ng motion capture kumpara sa mga pelikula na ganap na CGI.
i feel for her i am glad that it was a starter that allowed us to interact and be what we are today,1,joy,Naiintindihan ko siya at masaya ako na simula iyon na nagbigay-daan para makipag-ugnayan tayo at maging kung ano tayo ngayon.
i was feeling pretty hateful towards my refrigerator as i cleaned it,3,anger,Nararamdaman kong medyo galit sa aking ref habang nilinis ko ito.
i feel like i dont have anything worthwhile to blog about so im continuing to blog about things that i used to when i wasnt married,1,joy,Nararamdaman kong wala akong makabuluhan na maisusulat sa blog kaya patuloy akong nagsusulat tungkol sa mga bagay na dati kong pinag-uusapan noong hindi pa ako kasal.
