text,label,label_desc
i am feeling drained it is because i am not taking this aspect seriously enough,0,sadness
i feel like im not the only whos fed up with the world and im glad they trust their watchers with this kind of information,1,joy
i need that warmth to remind me hes there when life feels cold and empty,3,anger
i just couldnt fall asleep feeling scared,4,fear
i feel rude bring my own fridge i do eat food but i guess my option,3,anger
i had been feeling was all my fault that i had wronged her and caused her to abandon me,3,anger
i am feeling very bitter about it all,3,anger
i feel like im the supportive and encouraging one when it comes to our healthy eating and fitness,2,love
im feeling really excited about my new placement,1,joy
i try not to feel defeated rather i strive to continue to try to create quilts that fully express my vision,0,sadness
i feel so depressed i don t know what about just feels like i have a big rock inside me weighing me down,0,sadness
ive been feeling miserable ever since i graduated high school,0,sadness
i feel a little paranoid that i may forget what ive learnt,4,fear
i feel so ecstatic and relieved,1,joy
i feel those artistic yearnings in my music and i know that if i was to provide for a family and couldnt do so with the gift god has given me it would be very very hard,1,joy
i feel quite frustrated,3,anger
i feel sorry for the times that i misjudged it as well as it had to me,0,sadness
i straight away started to feel my blood boil anger coming over me and that very nerve getting agitated,3,anger
i have not been feeling very sociable,1,joy
i left the property feeling insulted and found myself minutes later on main street an unsuspecting victim of some unknown enemy s next attack,3,anger
im feeling determined now to push through any hiccups and reach my ultimate goal of being within the healthy weight range kg for my height,1,joy
i am not feeling good pretty much everyday,1,joy
i can feel the cold wind,3,anger
i feel that he is sincere in his feelings for me and i know that i care for him very much but is that enough this time around i dont know,1,joy
i also has the meaning of trusting oneself trusting that we have what it takes to know ourselves thoroughly and completely without feeling hopeless without turning against ourselves because of what we see,0,sadness
i feel real mellow now,1,joy
i could look for solutions instead of just feeling helpless actually made a big difference,4,fear
i went bowling david and some other people but i didnt really feel like being sociable so i just called and texted lisa all night who was also texting chris at the same time shes known him all her life,1,joy
i also feel like i have been accepted with open arms hearts and minds thanks for facilitating this welcoming and supportive community marie,2,love
i would further suggest people might feel more at ease in caring giving societies,2,love
im feeling gloomy this weekend,0,sadness
i can insist and insist that i am a mother but i feel like a pretty rotten one,0,sadness
i feel distraught and devastated,4,fear
i was feeling kind of rebellious and my post was a little on the,3,anger
i am feeling strong and indulging in the strength of my body feeling good about what it can do and how it looks while its doing it,1,joy
im feeling rebellious for the sake of being rebellious,3,anger
i focus on it when writing this i feel a bit of tightness the popular alternative to pain around the area,1,joy
i need to be for myself and the things i feel it is important for my children to know,1,joy
i guess only my wife can really know for sure but i feel at least a little bit less selfish since being married,3,anger
i feel kind of sorry for her,0,sadness
i feel that the cool breeze is coming soon,1,joy
i have only been blogging here for a short time in fact today marks my three month blogoversary but i feel that i have been accepted into this community,1,joy
i get that sick feeling like the one you get when you hear that someone passed away and youre shocked and lightheaded and i realize hes really gone forever,4,fear
i feel vulnerable when im alone not only because i feel so incapable of defending myself but also because i could go into labour at any point,4,fear
im feeling rather mellow id like to point out that there are some things that i dont understand,1,joy
i am feeling quite blessed and enjoying my time here,2,love
i clumps everybody together in a weird way and i feel liked and respected but unloved by anybody,2,love
im excited and i want her to be proud to be homeschooled and not feel ashamed,0,sadness
i love when everything looks so bright even i feel so dull,0,sadness
i feel drained or do i feel energized,0,sadness
i don t feel like i m unsuccessful when i fail at reaching a goal in my freelance writing career,0,sadness
i stopped feeling mad that the machine stole my money and chose instead to feel grateful that i have clothes to wash in the first place,3,anger
i didnt want to stay in this feeling of loneliness the emptiness of my prayers blank requests to a paper deity,0,sadness
i understand that he was feeling devastated and i sympathize,0,sadness
i feel that some people don t usually prefer to be truthful and would rather make up many different things and tell lies,1,joy
i get these intrusive thoughts mostly violent ones or sometimes sexual the sexual ones make me feel really agitated not pleasant at all whereas the violent ones don t tend to bother me,4,fear
i hope youre all feeling very fond of me by now,2,love
i hope you enjoy and do not feel offended,3,anger
i noticed several months ago that i d start feeling resentful as i walked toward a pedestrian crossing with the intention of course of crossing the road,3,anger
i hate that feeling when im about to do something then i get scared and almost turn around and walk away,4,fear
i feel are too special to pass up but dont have a use for myself and to hopefully offset the expense of our forays,1,joy
i cant help but feel distraught,4,fear
i am feeling terrible,0,sadness
i feel so pained by a situation or circumstance or i become so frustrated by something that is so out of my control and completely unacceptable that instead of looking like a crazy person running around cursing and screaming i throw a tantrum in my mind,0,sadness
i have omitted the link to this article as i feel readers of this blog may be offended by the questionable adult content on the nyps webpage,3,anger
i need these crutches but i feel like i cant help it i resigned myself to a position of being miserable so long ago that its taking me baby steps to realize i dont have to be,0,sadness
im actually feeling hopeful,1,joy
i feel like this is something i can do well and its helped me out of tough spots before,1,joy
i don t know about anyone else but there are times when i am feeling low and stressed and i just need to see something pretty,0,sadness
i feel a strange disconnect,4,fear
i feel many petty people have judged me simply because i may be one,3,anger
im feeling tragic like im marlon brando,0,sadness
i hunger for anything i feel ferocious like a tiger,3,anger
im putting my books in a stack and wondering when ill stop feeling so sad about the passing of ray bradbury,0,sadness
i feel increasingly energetic and comfortable inside and out,1,joy
i feel like i am punished for having them too,0,sadness
i mean i enjoy feeling pretty with make up on,1,joy
i am not strong that i feel scared lonely lost and confused,4,fear
i feel genuinely stressed with work,0,sadness
im excited to see where this goes and at least i feel like im doing something rather than just sitting around feeling unhappy with how things are,0,sadness
i never feel accepted,1,joy
i more important than going fun ipad strategy games original boots from ugg wear ugg boots this winter low cost ugg boots uggs need to get washed inside they are also lightweight so you won t feel burdened with them speed up finances with payday loans payday loans the monthly solution for you,0,sadness
i feel im a largely unimportant person it really does mean a lot to me that people even consider coming here,0,sadness
i want to give the feeling of being valued,1,joy
i can look back at it and feel satisfied that i saved all those cultures from a terrible fate and that my time spent in the job was not in vain because the results of my efforts will benefit students for decades to come,1,joy
i have narrowed it down to the top items i feel are a must have to make the next year of your babys life more pleasant for the both of you,1,joy
im locked in my world and then i feel glad,1,joy
i feel soo disturbed by it,0,sadness
i am still numb i question everything about what i feel and terrified to trust all my feelings,4,fear
i think the answer to my problems can be found in the bottom of a bottle of cheap alcohol and logically i know that nothing waits for me there except a headache come the following morning a dull ache at my temple like the feeling of repressed tears,0,sadness
i feel absolutely lovely now with a cup of hot green tea next to the keyboard,2,love
i do not feel useful,1,joy
i feel a spectator to this assumption and amused and wistful that i can t ease all the pain,1,joy
i feel that i don t reach the deeper stages of sleep which they say are vital to a good sleep and proper functioning the following day,1,joy
i feel pretty content hour ago,1,joy
i am thankful for not attending therapy but am really no further forward in fact probably feeling more isolated misunderstood and lonely in it,0,sadness
i already went out of my way to be as considerate as possible to others but now i feel like i am being abused,0,sadness
i feel the matter has been resolved,1,joy
i rely on certain add ons that are not available to midori that i feel its inadequate,0,sadness
i found myself a place after looking for one for a long time,1,joy
i wish i could live here all year round but then it probably would lose the getaway feel that i find so precious,1,joy
i feel like a rebellious year old that stands in the doorway flicking the lights off and on in the depths of my spirit,3,anger
i feel that rich people will never understand the cruelty of money,1,joy
i have said in previous posts i always feel so elegant wearing an azul creation,1,joy
i feel blessed and lucky to have gone so many places and seen so many things,1,joy
i feel things are perfect,1,joy
i find when i look at things in this way i deal with the situation better and do not feel as agitated,4,fear
i havent cried in the last day or two but instead i feel positively convinced that god has a plan and purpose for me and all that i do,1,joy
i feel humiliated when i am forced to make decisions i do not want to make simply to please my parents,0,sadness
im feeling playful google doodle of pac man game,1,joy
i do feel bad,0,sadness
i am feeling more like me except a little weepy,0,sadness
i already can imagine and feel so excited if im in his shoe,1,joy
i would certainly feel what im suppose to be feeling which is brave,1,joy
i can walk down another street and stop feeling helpless and hopeless,4,fear
i had been feeling conflicted and disheartened by my choice to get a new job even though i know this is what god has for me right now,0,sadness
i generally only post on this site when im feeling completely overwhelmed and i need a space to vent about the perils of law school however lately ive been laughing my way to the law library like a kind of deranged film villian oh this is far too easy,4,fear
i imagine being a man it s like being kicked in the nuts repeatedly that s how bad it feels you feel like you want to curl up and die a devastated schalm said after the bout,0,sadness
i feel lousy about how much i have to study,0,sadness
i love it here even when i am feeling discouraged,0,sadness
im wondering why i feel submissive sometimes more than others because im feeling it,0,sadness
i feel rebellious today so i ll leave this as a warning to myself on how radical i can be,3,anger
when i learnt that i had been accepted at the medical school,1,joy
i feel really wimpy saying it but,4,fear
im in your arms i feel safe,1,joy
i feel so thankful for all that ive experienced and the company in which i embarked it on,1,joy
i began to feel distressed and a feeling of sadness and a desire to kill myself,4,fear
i feel all people of reason have a duty to awaken these sincere mislead people to educate them to the fact that god gave us reason and ancient ignorant men gave us revealed religions,1,joy
i am going to stop feeling sorry for myself,0,sadness
i feel pretty crappy complaining about the woes of pregnancy,0,sadness
i am feeling the positive impact of the new meditative tools pam is giving me as well more strongly and clearly,1,joy
i couldn t help but feel personally insulted when oscar denounced the very idea as grotesque and unrealistic,3,anger
i am already feeling very much lousy i seriously do not need anyone to give me comments,0,sadness
i also feel pressure to be successful here because of my passion for cal,1,joy
i asked feeling hesitant,4,fear
i remember laying in the bath feeling really emotional knowing that i was going to bring my baby into the world on the day that miss cook was laid to rest,0,sadness
ive written that blog post and i am feeling even more energetic,1,joy
i sit here sipping my pear blueberry smoothie im feeling pretty smug,1,joy
i have crossed over and i am on safe footing yet still feel this way fearful for the unknown shaky uncertain,4,fear
having unwanted attention paid to me in my place of work harrassment and sexual harrassment by another worker disgusted by his implications,3,anger
i can eat plenty of it and feel totally satisfied i dont need to understand how it all works,1,joy
i don t want to feel annoyed resentful or angry at the fact that he s already had the experience of having and raising kids,3,anger
ive never owned a mac have always used microsoft and just feel disillusioned with the way theyve managed this roll out all the glitches things not working and overall that vista has been out for months and it is only now that it is starting to become stable thanks to update after update,0,sadness
i feel time is running out so i m not bothered with myself now,3,anger
i feel accepted there said panorma who is from indonesia,2,love
im not making some sort of music i feel useless,0,sadness
i feel very thrilled about the move and would hope that we eventually build up a superbike cbs sportsline the irl expands to races in three more than in,1,joy
i do not know if i already hurt their feelings which may lead to their violent reaction may turn into a bad outcome,3,anger
i started today feeling not terrible,0,sadness
i feel like my heart broke telling my children she continued,0,sadness
i feel welcomed and loved,1,joy
i am finally starting to feel better but darn it how frustrating,1,joy
i went home from the bar and crashed at waking up at this morning feeling mostly fantastic,1,joy
i feel pretty the body of the email usually contains oh so pretty,1,joy
i know i shouldn t compare the relationships but i feel we are so disadvantaged and kept kiddy,0,sadness
i find myself feeling agitated because of how what the kids are playing i ask myself did i play this way when i was little,4,fear
im also feeling a bit homesick its hard to think that ive spent this long away from home and that ive got such a short time until i get back,0,sadness
i feel that uncertain should be a better communicator,4,fear
i have my drive back and am begging to feel a little bit useful again,1,joy
i can not drop this class because then i lose the financial aid for not having enough credits plus i feel like a quitter and im too stubborn for that,3,anger
i feel resentful toward my wife when weeks go by without sex,3,anger
im feeling very virtuous having just come home from a hour yoga session with my sister whos a yoga teacher,1,joy
when i heard the news that my grandfather had died,0,sadness
i would gladly make it on the morrow since i am not feeling well,1,joy
i mean i feel that they do need them cos they get so passionate about their belief no matter how unrealistic it may be,1,joy
ive come to realize i need to stop runnin away from my fears gotta stop bein so confined and wanting to hide feeling the need to die and instead stic through this vicious hell like ride,3,anger
i feel awkward and laugh with me when i make mistakes and have open arms for me even though mine sometimes dangle at my sides hesitant,0,sadness
i didnt usually feel quite so hated at this hour of the morning,0,sadness
i feel charming,1,joy
id really hop to it quickly because i knew theyd cry and yell if they didnt get it quickly and i also knew scott was feeling rotten,0,sadness
i feel so horny and naughty dressed up like this and my tgirl cock is getting a real work out as i continue to admire myself,2,love
i repeat over and over in my life in which i try to take control in my life but it when it doesn t work i feel afraid that i have no control,4,fear
i make jokes about being happy to get rid of them for the school year but its just because i feel incredibly vulnerable about sharing them with others,4,fear
i always feel that accessories are the most important part of an outfit as they really pull it together so ive tried to choose jewellery which adds a little bit of sparkle to the outfits without being too in your face,1,joy
i definitely know how it feels to think that whoever your beloved is with doesnt deserve them,2,love
i havent felt like the real me in a while so the good feeling is welcomed with open arms,1,joy
i lived with someone living a lie to keep me in the dark feeding me lies and faking feelings so that id be ignorantly complacent until it was no longer convenient for her to have me there,1,joy
i forgive myself that i have accepted and allowed myself to feel terrified when i can not move myself or speak or scream in sleep paralysis,4,fear
im really excited but feel gloomy also because of the weather,0,sadness
im feeling regretful about not writing back to you i felt the exact same things you did and i would have also loved to have you read my letters,0,sadness
im feeling deeply overwhelmed by these ordinary tasks,4,fear
i always thought loving someone is the greatest feeling but i realized that loving a friend is even better,2,love
i attribute this feeling of melancholy to the bloody,0,sadness
i sit in one of the rocking chairs and let my head clear in this seldom gotten alone time listen to the sound of the birds the barking of the squirrels feel the air shift from pleasant to chill,1,joy
i feel as though this class will still be useful because in the end when owning a business you have to spread the word of what your business is about and trying to sell or get done,1,joy
i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against and it also helps get my ass into the deep end of the pool if i am feeling hesitant about where to begin,4,fear
i feel specially fond of,2,love
i could almost feel it as the flames singed and tortured her frail delicate body leaving nothing behind but a foul smelling concoction of wood and burnt flesh,4,fear
i guess im once again feeling useless and pointless,0,sadness
i feel cute and sexy all at once and its not so sheer i feel naked,1,joy
i feel ashamed of my lack of empathy at times,0,sadness
i feel absolutely no longing for the patch of dirt which some dead stranger related to me by blood happened to have been birthed on,2,love
i suppose to feel terrified,4,fear
i feel very miserable now,0,sadness
i am a good person or that how i feel is acceptable or somehow normal,1,joy
i am so blessed and feel blessed to be able to share my creations with you,1,joy
i need when i feel beaten down,0,sadness
ive been feeling pretty punished lately,0,sadness
i didnt want to be a part of a group just to feel accepted,2,love
i go shopping i feel like julia roberts in pretty woman,1,joy
i am feeling quite pleasant,1,joy
i feel honoured and great because through this work experience i am able to determine what i will do after graduating,1,joy
i was catapulted back into feeling more terrified of people than i had been in awhile,4,fear
i have been following your blog i feel like ive gotten to know the real you not some filtered version or a fake internet persona of who youd like to be,0,sadness
i am comforted knowing that i can use my gun for my protection and will not be put behind bars for using it when i feel threatened,4,fear
i am feeling really lousy i take out the diy therapy chart and look up the emotion i am experiencing,0,sadness
i feel physically beaten and so very exhausted,0,sadness
i had it in my head as it relates to the workplace because i had just been irritable to someone a tiny bit lower in status than myself in response to someone who is higher than me making me feel momentarily pressured,4,fear
i only feel frightened and these are such small things,4,fear
i have a feeling i took so much time but kuya buddy and kuya angee have been very supportive all the way,2,love
i sigh and say im tired and feeling very needy,0,sadness
i don t usually blog when i m feeling this way but i m actually curious to see if i can put it into words,4,fear
i feel very ignored,0,sadness
i usually buy but makes me feel especially virtuous when i go the homemade route ice cream,1,joy
i couldn t feel anything other than some strange tugging so i was relieved to say the least,4,fear
i am all fluffed up with girly stuff like feeling all treasured and stuff,2,love
i feel he is loyal to his staff to a fault,2,love
i cried walking home from a bar feeling as though i was completely ruining the carefree mood or later in the night back at my old apartment to my best friend everything seemed to come crashing down after having fun,1,joy
i feel over the moon when the guy i liked started a class cbc read more href http jazzyboy,2,love
i feel pretty terrified about letting down all those good people kind enough to support my work,4,fear
im feeling and i say useless and he says that fucker messed with your head,0,sadness
i feel so spiteful towards people sometimes just the way they look makes me want to hurt them,3,anger
im not as low as my much dreaded lowests i have been feeling a zap and strain on fabulous in the last week,1,joy
when i had to come back from my village last christmas,0,sadness
i have no planning at all and im feeling really bad about this,0,sadness
im feeling today as about how i liked the books when i read them if i made this list tomorrow it would be different,2,love
i feel brave and rare and golden,1,joy
i am tired of feeling useless tired of feeling uninteresting nor funny nor smart nor beautiful nor important,0,sadness
i feel it all one of the many standouts from feist s dare i say masterpiece album the reminder broke down the usual barrier between audience and performer,0,sadness
i get a feeling that facebook is looking for more ways to get popular,1,joy
i feel like im living my life through all the romantic teen movies i watch,2,love
i feel inadequate in almost everything that i do,0,sadness
im still feeling a bit grouchy,3,anger
i was measuring a week big and that was enough to just make me feel lousy about myself,0,sadness
i think about talking to a lawyer and finishing this i feel anxious,4,fear
i feel so remorseful for that day all those shits i said to you,0,sadness
i feel a bit sentimental,0,sadness
i hope the excitement you feel about learning today continues on throughout your life and that the smart silly sensitive and creative young girl you are now grows up to be a smart silly sensitive and creative young woman,1,joy
i feel a peaceful calm come over me,1,joy
i have tested and tried all of them and that is why i feel confident making bold statements about the effectiveness of the methods i reveal,1,joy
i sat in my feelings for a bit longer and the lord showed me some really cool truths that i want to share the fear of man is a snare but whoever trusts in the lord is kept safe,1,joy
i feel insecure all the time,4,fear
i know that i love what i do but struggle with feeling content and balanced,1,joy
i feel so shitty about wearing you out,0,sadness
i was feeling really shitty invaded disrespected and i was not even one of the actors victims,0,sadness
i thought this was a good idea in that it gave you time to recover if you were feeling nervous or overwhelmed and also gave you the opportunity to make your escape if you felt so inclined,4,fear
i need to know what her thoughts and feelings are this is not a casual play anymore for me anyway,1,joy
i feel agitated thinking about his mother and her supposedly hidden msg,4,fear
i feel sort of numb,0,sadness
i still feel annoyed and the older sd is always sick with something and i mean always,3,anger
i feel a bit foolish even bothering to post anything on fridays,0,sadness
i sat in my room listening to everyone outside on the beach i didn t feel inspired at all,1,joy
i feel extremely drained of energy,0,sadness
i seem to have lost all sense of direction and feel doomed to get a crappy education and a dead end job when i used to feel destined to shine,0,sadness
i could just be who i am and feel accepted for being myself,1,joy
i feel ignored even if that ignoring is something i asked for specifically,0,sadness
i walked out feeling so assured that this could really happen,1,joy
i feel horrible having to say not right now so often,0,sadness
i forget that im supposed to be sad about being single or stressed about work and just smile and feel peaceful,1,joy
i just want to see him put more effort in making me happy and special and making me feel more assured,1,joy
i started feeling joyful again i could push those comments out of my heart and live joyfully again,1,joy
i do not have anyone that i feel comfortable enough to walk up to and tell the whole legitimate or rather illegitimate depending on the subject truth to,1,joy
i went through the exam i could feel my heart sink with each unsure answer each flip flop decision and random guess,4,fear
i am lacking sleep a bit but i also feel like i have a blank sheet of paper in front of me in many areas of church life,0,sadness
i was a bit more bouncier than usual i didnt feel as grouchy about everything as normal,3,anger
i really didnt feel that much despite the terrific acting,1,joy
i just feel more vulnerable than other people,4,fear
i love the midcentury design and the vintage feel i think this is going to be perfect when paired with their current dresser which right now is white but may be red after i get my hands on it,1,joy
i still feel the pressure to make sure they are excited by what santa brings,1,joy
i feel very inadequate physically,0,sadness
i miss it when i feel no one person who ignored me,0,sadness
i get to my desk at nine feeling exhausted and tired and grumpy to come home and rush through my to do list and get angry that i havent finished it,0,sadness
i had this odd realization this week as i battled feeling completely gloomy,0,sadness
ive been quite confident in what i believe for my whole life this occasionally over whelming feeling of uncertainty has truly shaken me to my core,4,fear
i get the feeling that the relationship would be more sarcastic than sweet or sure,3,anger
i understand that this is a time when belts must be tightened but i truly feel that this is a worthwhile cost effective use of federal dollars and would much rather see it face budget cuts than total eradication,1,joy
i feel so lost with it these days,0,sadness
i use it i envision how it would work if i had long thick lashes and i just have this strong feeling that it would provide me the perfect amount of lift definition and separation,1,joy
i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents,4,fear
i feel like i have been a little distracted lately,3,anger
i am even not able to keep in touch with the people who still ask about me all because i feel my life is boring there is nothing new in it,0,sadness
i could even think about it i said uh well most days i feel like im being tortured i want to pull all my hair out and scream so i guess not,3,anger
i feel like someone has literally drained all of the energy from my body,0,sadness
i feel horrible about myself and want to throw in the towel and give up,0,sadness
i feel like i have an artistic block right now and my artwork looks stiff and forced when that happens,1,joy
ive found that when i make a simple mistake or i really screw up i feel foolish guilty and like i will never be myself again,0,sadness
i got up feeling horny this morning,2,love
i feel useless because i feel like i should have dealt with this ages ago,0,sadness
i feel nervous when i think about going to australia though i feel exited at the same time,4,fear
i feel satisfied when i am able to translate a funny idea in my brain,1,joy
i still feel the days are precious commodities dissolving away never to be seen again like a frosty ice cube melting under a glaring afternoon sun,1,joy
i love how i feel i feel satisfied without feeling bloated or lethargic,1,joy
i feel so amazingly blessed that my children have been able to take part in it,1,joy
i think im breathing again and every breath feels lively and full,1,joy
i have been feeling very stressed these days,3,anger
i feel i am suffering from a bad case of i only want to nap,0,sadness
i can understand that the people here are not nice to them and that they feel isolated and alone and think this life is just not worth it anymore,0,sadness
i should feel pissed,3,anger
i feel devastated for the mother whose fraud of an ex husband has abducted their daughter and headed for the hinterlands gaige keeps us so totally inside her narrator s head that it s difficult not to feel some sympathy for him,0,sadness
i feel sort of foolish it was actually very easy and what she was asking made complete sense once i got there you have to bind off the neck and work with the shoulders separately hence the need for two balls of yarn,0,sadness
i feel reassured by how well we get on how much we love each other and i wonder why i ever worried,1,joy
i am sure everyone of us felt that feeling at least once while some of us might get agitated easily,3,anger
im supposed to be excited about my tattoo today but instead all im feeling is pissed off,3,anger
i feel so peaceful to be around and myself,1,joy
im sure shes done some writing tonight and is past that amount now but for the moment i can go to bed feeling triumphant and also happy in the knowledge that i havent given in to writing absolute and utter crap just yet and that my story is progressing nicely,1,joy
i began to feel strange i thought to myself here it comes,4,fear
i couldn t take anymore i just wanted to lock myself in my room and not deal with it all and then in other ways it may me feel more passionate about taking photos,2,love
i just want him to see how it feels when he does something that i feel is obnoxious,3,anger
i feel helpless to make any real difference,0,sadness
i feel helpless and scared and all of these things i cant describe and i never thought of myself as a control freak but im recognizing that feeding my feelings is my way to control something in the midst of chaos,0,sadness
im going to be after the birth of this baby feels shaky,4,fear
i left feeling too dull to come up with ideas,0,sadness
i love the feeling of carrying him in my arms and looking at his sweet sleeping face,1,joy
i feel a strange sense of achievement that i have scraped every nook and cranny of the shells for juicy morsels,4,fear
i always feel so flattered when another amazing blogger asks me to share a little of world on their blog so here it goes,4,fear
i would feel disheartened so i would then go and do cardio for another hour to achieve calories,0,sadness
i was feeling a bit shaky and a bit off centre but i think most of that was worrying about things out of my control,4,fear
i will not respond i am not trying to trap any one or make you feel burdened upon or threatened for your opinion,0,sadness
i was feeling a little longing for paris this week so i did what every artist does,2,love
i was not feeling so nervous because she seemed so calm and collected,4,fear
i always feel like they love to annoy us especially when were doing something and we dont like to be disturbed by anybody,0,sadness
i feel like a worthless ugly fat unattractive piece of shit,0,sadness
i get it she feel betrayed and hurt,0,sadness
i have ever been and i feel mentally more peaceful calm and balanced,1,joy
im feeling a little melancholy as i listen to this song,0,sadness
i feel that it took a lot of guts on her part and i admired her for this,2,love
ive also discovered that because i feel less agitated by caffeine and cravings this coping method is unnecessary huge,4,fear
i feel cold spots,3,anger
i do not know these people since they are not a resident of this room and for them to treat me in such a way that i feel angered,3,anger
i feel so eager to tell you guys what have happened to me these days,1,joy
i am available what am i going to do with my day i need to feel useful maybe i can still contribute my time part time i dont want to let anyone down,1,joy
i feel like every day is special unique,1,joy
i feel like a harry potter fan trying to read the casual vacancy here,1,joy
i could feel my sciatica aching as my feet was swinging from the gas to the brakes pedals,0,sadness
i know i never say or act that way but in reality its how i feel financially i feel disheartened because of my car,0,sadness
im feeling positive today and tired and im going to make sure that im good with my diet and exercise from now on,1,joy
i think it makes me feel like the heir to an incredibly rich and diverse legacy of stories and experiences,1,joy
i feel like making this a stubborn battle of wills,3,anger
i feel safe and warm and there s lots of sunshine you d think i d get complacent,1,joy
i am so happy but yet i feel enraged,3,anger
i just want to run somewhere where i feel safe,1,joy
i sometimes feel shitty and guilty for buying into them without actively making any choices i am about as normative you can get in terms of the fashion blogosphere,0,sadness
i feel a little brave and venture out of my comfort zone and into the kitchen,1,joy
i feel it is safe to say that i will send my first v and v for the matter before the end of the year,1,joy
i me still feeling cold from the swim which doesnt really count as one earlier on,3,anger
i dont think he touched my penis but i just remember feeling very helpless and that trust was violated,0,sadness
im feeling gloomy today,0,sadness
i loved that he was still small enough to ask me for help to feel safe,1,joy
i feel sorry for you guys,0,sadness
i feel that the fabulous apple flavor gets kicked to the side for pumpkin,1,joy
i feel like i got in at that sweet spot before everyone realizes how messed up everything really is,2,love
i feel there are a lot of things that i need want must to do but always somehow got distracted got a call from my crol tl and just told her that couldnt join her as per going to the doc,3,anger
i leave the sooner ill feel better,1,joy
i know it was not pleasant for her and i feel selfish saying it but i think i would have fallen apart if i had been there,3,anger
i feel like it skews the kids idea of what is cute and adorable and just encourages annoying behaviors,1,joy
i feel like i shouldnt have even bothered,3,anger
i feel that grits and even polenta are an unfortunate fate for corn,0,sadness
i dont know i have this one feeling that i feel isolated on twitter well nobody were isolating me i just felt like among those who were having convos together im the only one who keep talking about how i am happy the drama ive been following was updating their new episode,0,sadness
i mean i guess creativity could be even more of a broad categorie that beauty fits into but i ll talk about beauty for now since it s something i feel passionate about,2,love
i know it shouldn t feel unsuccessful but the only way to come back and make that be the right decision would be to come back and win a super bowl,0,sadness
ive test tried dropping it and nothing happened which is supposed to be if something happened to my phone i would feel so fucked up,3,anger
i got a feeling however are still popular songs,1,joy
i was feeling generous that saturday morning and told them to go ahead with their plan to have the stand and if they made enough money id take them to the theater to see a movie,2,love
i get what williams is doing in imping other artists but i still feel that its more of a distraction than it is clever and the murder mystery plot is a decent hook but turns out to be wholly unsurprising,1,joy
i definitely feel that my poems are in conversation with nature poetry but in the way that a rebellious activist might be in conversation with a government official,3,anger
i really feel unhappy,0,sadness
i feel very out of place as well,1,joy
i just feel like an awful mommy,0,sadness
im feeling really annoyed,3,anger
i cant abide the political mess the country is in though i feel equally enraged about the state of uk politics,3,anger
i feel like the most moronic naive individual on the face of the planet right now,0,sadness
i feel ecstatic just to see you,1,joy
i felt i completely belonged and i didn t feel shy and frightened any more,4,fear
i woke up feeling grumpy tired unhappy and just plain sick of things,3,anger
i feel like you are more into self promotion than truly caring about the greater good,2,love
i know how it feels when i have read someone suffering in pain mentally,0,sadness
i see lovers i feel envious i want someone to be there for me,3,anger
i spent the day laughing so much i can feel my jaw aching for all the exercises and stretches it made,0,sadness
im feeling slightly intimidated,4,fear
i am feeling as though i am doing something worthwhile and rewarding i dont feel the need to stay home and hide out with my laptop so much,1,joy
i find myself more and more lately feeling like i m a shitty wife and mom,0,sadness
i fear that because i suffer from depression the people i care about feel inhibited when they are going through hard times,0,sadness
i feel like i am being obnoxious by posting every three seconds,3,anger
i did feel like their relationship seemed a little rushed though,3,anger
i am i cant help but feel skeptical about the whole thing,4,fear
i cant help feeling curious you know after all ive heard,4,fear
i am baffled hurt that i feel assaulted and unsafe,4,fear
i understand that some of you will now feel a bit disturbed and unsure at this point,0,sadness
i feel their exuberance upon being accepted and i feel their pain upon being rejected,1,joy
i feel like ive ever perfectly captured this beauty this perfect girl,1,joy
i feel like im doing a hot yoga class with no benefits,2,love
i need to feel rich,1,joy
i got this very sexy latex outfit from their lucky chair it made me feel very naughty the hair is called hungover and it is free by a href https marketplace,2,love
i wanna talk tell you about sycf it stands for singapore youth chinese forum btw and although theres a singapore word inside i feel like the minority there p ok but thats beside the point,1,joy
i remember getting the text and feeling heartbroken,0,sadness
i feel like supporting local and indie businesses is extra important for me since i run one myself,2,love
i love feeling productive and getting things cleaned out an sorted through,1,joy
i feel very contented just sitting beside him without even uttering a single word,1,joy
i feel edmontonians are superior to the residents of any other major city but if you ask me what keeps me living here despite my obvious hatred for the climate of the year then my response is family and friends,1,joy
i feel like i missed most of my precious summer,0,sadness
i am going to print this and refer to it as often as i can so that when i feel things which arent so pleasant i can remember that now is the only moment i have to live in so make the most of it,1,joy
i am feeling to embarrassed about my body to take my son to the local pool i ll think of this poor woman and just rock the most scandalous piece of swimwear available,0,sadness
im not feeling like that to be truthful,1,joy
i needed to feel rebellious,3,anger
i am definitely feeling festive and had to paint my nails a little bit christmassy this weekend,1,joy
i told her it was ok for her to feel the way she was feeling and that she will always have many fond memories of our little house since it was her first home,2,love
i also like to listen to jazz whilst painting it makes me feel more artistic and ambitious actually look to the rainbow,1,joy
i cant really describe the feeling that i have except to say that i am incredibly burdened,0,sadness
i feel exhausted just by writing that,0,sadness
im feeling a little regretful but itll pass because thats what happens with regret,0,sadness
i feel stressed frequently,3,anger
i can feel the awkwardness and that weird kind of tension,4,fear
i know i just ended a very big giveaway here on the muse but im still feeling quite generous,2,love
i love getting out the decorations and feeling festive i am happy to put them away,1,joy
