text,label,label_desc
i feel weird this morning,4,fear
i feel like since i missed out on so much school my brain is craving knowledge of any form,0,sadness
i write what i feel if you get annoyed and sick of this simply close the tab,3,anger
i am feeling terrific now that my morning all day sickness has left,1,joy
i didn t wish to be the president i hardly know these people and i got the feeling that they hated me for being quiet and not smiling,3,anger
i keep seeing facebook updates of friends who get to go and i am feeling rather envious,3,anger
i feel regretful about which i ll keep to myself today if you please,0,sadness
i was already feeling mentally crappy and it was just ridiculous,0,sadness
i feel like a heap of useless skin,0,sadness
i feel as if anything less than points is acceptable and that we can forgive the team for losing at old trafford or stamford bridge,1,joy
i always feel pressured to socialize or i get eight missed calls and some texts from my host brother in the span of an hour,4,fear
i realized grudgingly that a feeling of discontent had begun to rise in me,0,sadness
im feeling uncharacteristically gloomy,0,sadness
i feel sentimental i close my eyes and look up i feel powerful if i do that,0,sadness
i feel that i was a girl that always being foolish and annoyed by boys,0,sadness
i do not feel particularly delighted in,1,joy
i feel invigorated and enlivened and a bit more fully completely myself,1,joy
i love getting my rockabilly look on for certain occasions i love feeling pretty,1,joy
i feel excuse the messy thoughts i cant wait to make new friends im afraid to leave,0,sadness
i hate that feeling and its making me antsy and irritable,3,anger
i wanted to make sure i didnt feel rushed getting to century college on friday afternoon,3,anger
i love reading your comments so please feel free to leave them,1,joy
i have been trying to come to terms with my own emotionally damaged thinking but now i almost feel convinced that my thoughts are full of validity,1,joy
i don t want to go all very special episode of blossom on you but i am feeling a little melancholy about the final episode of rock,0,sadness
i normally like some lettuce and tomatoes in my burger for moisture in their absence in this burger made the meat feel particularly rich and juicy,1,joy
my sister once stole my mothers money and made her very angry after this my mother would beat her up for unreasonable reasons one day my sister lent her book to a friend without telling my mother about it when my mother learnt this she beat her up and even threatened her with a pair of scissors,3,anger
i love this or that it s an unconscious attempt to cover up or remove the deep seated feelings that always accompany the ego the discontent the unhappiness the sense of insufficiency that is so familiar,0,sadness
im left feeling paranoid and like it keeps getting harder to feel happy,4,fear
i use it all over my face and sometimes my neck if i m feeling generous,2,love
i just feel really needy,0,sadness
i feel agitated about it,3,anger
i feel invigorated and energized and ready to go out and save the world,1,joy
i feel when you should walk in to see the film you should be pleasantly surprised with the film s inherent connect,4,fear
i feel relieved to have the big moving of furniture over with,1,joy
i just feel very satisfied and content,1,joy
i personally would gladly pay someone more just to be treated with dignity respect and actually feel like a valued customer,1,joy
i then had my watch from am this morning but was feeling just fine so did an additional hour so my dad could rest a little longer,1,joy
i also feel your hot body against mine,2,love
i feel a bit naughty like ive snuck into my parents room snooping for christmas presents or something,2,love
i would feel lethargic and have indigestion after eating too much,0,sadness
i want my audiences to go away feeling that they were entertained he said,1,joy
i feel like my dream of being a good guitarist and playing with other musicians was just a prideful dream,1,joy
i wonder how shed feel about supporting me,2,love
i rarely feel guilty when my laughs are on me,0,sadness
im feeling brave the girls and i venture out for a walk with the intent of maybe making it around the block,1,joy
i still didnt see a difference in the way my pores look and while i didnt expect this to work over time i still feel a little disappointed,0,sadness
i have been feeling listless and loopy,0,sadness
i have absolutely no one to turn to when im feeling troubled and im not even exaggerating when i say that,0,sadness
i feel like it isnt totally resolved with angie,1,joy
i have a sense of faith and it is only such that perhaps i am not as foolish as i feel and that someday i can have their sincere friendship unmitigated by distance that i can love them as much as i do and not have to worry that i am failing simply in that act alone,1,joy
i just needed some sun but for the first time in a long time im feeling really excited about my life,1,joy
i will sit there for a month while rich and carol go home for christmas by the way they did not put any lights on me this year i am not feeling very festive right now,1,joy
i feel so blessed and beyond thankful for the opportunity to paint for my readers its been the best,1,joy
i want to box because i feel more confident in my own skin after just three weeks of boxing than i have felt in my entire life,1,joy
i really feel like an idiotic,0,sadness
i am blank completely i am just feeling every emotion as precious would feel it and how she should feel it,1,joy
i am not giving up but i am feeling discouraged,0,sadness
i get the feeling he is a lovely guy and i m very happy to see him do so well at atletico,2,love
im talking about stored up hurts and pent up rage at the feelings of feeling not accepted insecure marginalized and not belonging anywhere,2,love
i just finished a long day of work and am feeling a bit sentimental and its been a few weeks so i thought id get on here and write a few words,0,sadness
i feel like i missed the singular flight that they took to get to z,0,sadness
i feel so scared for him,4,fear
i feel i find i felt target blank clasheen by nicola brown a href http keepmeinstitchez,0,sadness
i feel disrespected and insulted,3,anger
i grow learn more and mature a little more which really makes me feel a sense of joyful peace within,1,joy
i hate ever putting anyone in awkward situations and ever causing anyone to feel unwelcome such thoughts strain my heart so,0,sadness
i feel like i shouldnt bother people with these petty stupid little pathetic thoughts i feel like no one really would care to know what really goes on inside my head,3,anger
i am feeling very energetic now,1,joy
i feel like im facing alone my love hes gone,0,sadness
i smile and feels really happy in the same time i feel nervouse and my heart beats faster than usain bolt,1,joy
i slowly realised that the intruder was actually dad and griff began to retreat a safe distance in case there were any repercussions after pulling dad through the roof but dad was feeling very groggy and disorientated,0,sadness
i really love the feel of these lipsticks and these colors are really gorgeous,1,joy
i can whine and pour my heart out without feeling awkward,0,sadness
i feel like i should say something emotional and touching about the fleeting nature of time but damn im feeling like ive been flung into a first day of school suddenly huge to do list tornado,0,sadness
i have found the perfect remedy for anyone feeling stressed or conflicted about the future its the a href http www,3,anger
im creature of feelings i evaluate life on my feelings dangerous,3,anger
im not quite sure what it is but its a feeling specially for you and its nothing hostile,3,anger
i feel such morose sentiments floating around my brain,0,sadness
ive mostly gotten used to this but being kind of a stubbornly independent person it still feels a little strange at times,4,fear
im glad no ones feelings got hurt,0,sadness
i cant even get through schindlers list much less see the actual death chambers and feel the ghosts of the tortured around me,3,anger
i trained my heart and mind to receive and believe the truth i am feeling rejected but it is only a feeling brought about by my past experiences,0,sadness
i recall seeing leaves falling off a tree set against a grey sky and feeling absolutely terrified,4,fear
i just didnt feel like i really got to know him which i feel is why im so unsure of his character,4,fear
i only find him when im feeling troubled,0,sadness
i am feeling incredibly agitated today,4,fear
ive kept trav awake by being awake and that makes me feel terrible,0,sadness
i had suppressed my homosexual feelings so much that i replaced them with what i thought would be socially acceptable,1,joy
i feel disappointed for so dont say sorry dont say baby,0,sadness
i do not feel like supporting this country however,1,joy
i am supposed to feel joyful b,1,joy
i feel more sure with where i am going in my business,1,joy
i suppose i was moping in my own misery feeling extremely agitated by a lot of people,4,fear
i hope you can feel that and will take the time to feel tender about your life for a moment,2,love
im definitely feeling optimistic about this rules set,1,joy
i feels so proud of my self img alt onion head emoticons src http www,1,joy
i feel hesitant to be putting the words on this page feeling like every time i hit a key i am tempting fate to take this away from me,4,fear
i hate complaining all the time but it s so scary to feel so alone,0,sadness
i start to feel happy about where i am an unexpected house move comes along which slows things down that is just compounded then by the injury to my back shoulder which has really set me back,1,joy
i feel shitty about myself or my work on the heels of feeling great for someone else s accomplishments,0,sadness
im feeling all bashful exposed and vulnerable because my blog crush is out in the open now,4,fear
i can feel it in my aching bones,0,sadness
i love my job and i love my kids but at times i feel like they take so much of me the person that is left is dull,0,sadness
when i ate a rotten apple,3,anger
i won t feel so shy and ashamed about it,4,fear
i i feel for you rel nofollow add to delicious a href http www,1,joy
i feel welcomed and acknowledged and can nod my head or give h,1,joy
i reflect on the past year i am feeling so blessed,1,joy
i use this wash as it is really nice and soothing and leaves my skin feeling lovely and its pink so bonus,2,love
i was feeling mad,3,anger
i often fought feelings of hopelessness because of our seemingly helpless financial situation,4,fear
i have never spent that much on any cosmetic product before and i feel foolish for doing so but i love the way this stuff feels on my skin,0,sadness
i act as head of family when he is far too young for this and making sasuke feel that he has to support her instead of her supporting him which by right should be her duty because she is the mother and he is the child and he is fatally ill and not she,1,joy
i dont know what it is but i have been feeling less paranoid,4,fear
i cant hate too much because i feel like shes looking pretty damn flawless in these pics,1,joy
i always got the feeling that even though he admired moriartys intellect he was at the same time very scared of him and quite horrified by his evilness,2,love
im not entirely jaded and bitter i know there are people out there like myself who care about others feelings and are kind and considerate,2,love
i feel embarrassed for others that something so small makes them feel awkward,0,sadness
i was already feeling loved for having been asked to be in the bridal party the thank you note made me feel even more so,2,love
i love rocking her to sleep at nap time during the day and not feeling rushed or exhausted,3,anger
i don t like it when i hmmm feel devastated then i try to be driven towards things that are potentially more devastating just so i can forget about that thing that has devastated me first,0,sadness
i feel sorry for those who taps and feeds from others good intentions,0,sadness
i still feel like a tragic waste,0,sadness
i still feel a bit stunned and i suppose i should be racked with regret and shame,4,fear
i feel like listening to mellow music,1,joy
i feel disgusted by the ugliness of the current society,3,anger
i finish a steinbeck i feel invigorated and enriched,1,joy
i was trying not to focus on those feelings and i didn t want to validate my emotional down turns by broadcasting them,0,sadness
i was feeling anxious about my yoga homework,4,fear
i am feeling so nothing that i am not even getting agitated anymore,3,anger
i was treated i feel its important to allow children to be a part of their treatment protocols so i spend a lot of time during my consults listening to the children tell me what they think,1,joy
i do like to think that in the near future ill feel the urge to write up an album or two that has really impressed me most likely a href http handsomefamily,4,fear
i am happier this year in all ways i am just glad i am on english lit only i made good module choices i like my teachers the peeps in my class are not so snidey i feel more confident in my work and i am on top of it unlike last year when i was soooooooooooo behind to the point of doing zero,1,joy
i feel way when meet again i ll ask you re doing and you ll say fine ask i m doing and i ll lie i ll say ordinary it s ordinary day,1,joy
i want my kids to learn from me it is that i feel deeply that we are all called to something and that something is your precious gift to be embraced loved and cherished,1,joy
i didnt feel overly creative i really needed this weekend off just relaxing resting my leg and not stressing myself out,1,joy
i feel like the emotional fog is finally starting to lift,0,sadness
i even feel like im learning something while being entertained theres even a bibliography in the back d anyway im not even done with this first one yet and ive already ordered the other two,1,joy
i never wanted to be kissed never wanted to break the code but shed stolen that from me and i feel like i lost something i will never get back,0,sadness
im usually feeling very blank and i know i posted already today but it was all bachelorette talk and i guess i had more to say,0,sadness
i feel that our values need to be shifted in the direction of caring for all things on earth for each other and for the planet we live on,2,love
i feel a little weepy over the fact that my baby is no longer a baby,0,sadness
i feel accepted welcomed,2,love
i feel neglectful but i shouldnt,0,sadness
i am just tired of feeling abused by everyone,0,sadness
i can feel accepted,1,joy
i feel like the jolly green giant next to her,1,joy
im feeling easily irritable lately too,3,anger
i made it and enjoyed most of my run but now i m feeling greedy,3,anger
i feel as if it only engrains these prejudiced ideas more,0,sadness
i feel like i cant afford to be afraid to show that i am sometimes weak to allow others to see me as anything less than the strong wife and mom that i feel i am,4,fear
i kinda like you when i saw hannah montana but since you broke up with nick i feel like you are so a heartless person,3,anger
i enjoy feeling strong i love having muscles and strength and endurance,1,joy
i think i feel more depressed knowing im not anywhere near or close to where i should be,0,sadness
i like colbert because he makes me feel like i could be fully self assured someday,1,joy
i plot that makes the reader feel like he is with owen morgan during his dangerous undertaking,3,anger
i feel so deeply loved by her in a way that it disorients me,2,love
ive been experimenting with lemony cakes and after several tests i feel i must share with you the recipe for this lemon and vanilla buttermilk cake because it is utterly delicious,1,joy
i feel tortured by my self inducing deprecation and resentment,4,fear
i feel like i lack any real knowledge or skill that would make my photos turn out well more consistently,1,joy
i miss the feeling of doing of feeling and of actually being useful,1,joy
i was really surprised by how much i like this moisturizer it smells really good and feels amazing on the skin,1,joy
i realized that constantly checking my phone and multitasking made me feel rushed and ragged by the time i reached my destination even if i was talking to someone i really like,3,anger
i could barely leave the house and i was feeling a lot of isolation and i hated the lack of control i had over my own life because everyone else i knew was moving on with theirs,3,anger
im feeling shaky and feverish and mad,4,fear
i feel less weird about my premature graying that started,4,fear
i was sad to see the demise of these as i feel in most respects they are far superior to the dvd,1,joy
i like to pull out when i ever i feel like being snobbish about my musical tastes,3,anger
i feel rebellious a little annoyed mad caged in,3,anger
ive been feeling better about myself,1,joy
im feeling indecisive about what i want to do with the rest of my life,4,fear
i normally feel kind of awkward at birthday dinner parties since theres always someone i dont know but not this time,0,sadness
i feel like a confused year old that has no control,4,fear
i know its not my fault but after failing to keep three babies alive in my womb how else should i feel two friends came by with a sweet gift and a sandwich for todd,2,love
i bought the most expensive pair of shoes ive ever owned on a whim over the weekend and i love them but i feel a remorseful pang every time i look at them,0,sadness
i feel very fond of my pinky kids,2,love
i feel more safe now especially since my psychologist has said that its rather clear that i suffer from gender dysphoria they can see that thats not something that ive made up and im not gonna end up just being dropped to fend for myself and try and deal with it on my own,1,joy
i do not feel welcomed going there,1,joy
i feel a bit strange publishing these beautiful photos,4,fear
im feeling quite groggy but thats all right,0,sadness
i feel that someone is being rude or has wrongly done something to me i lose it,3,anger
i am feeling very generous amp so i have decided to share with you my readers a free giveaway as a thank you for visiting amp revisiting my page,1,joy
ive been feeling a little homesick these days a usual thing around holidays but have been bringing some things from home into our celebrations here to ease the feeling of being far away,0,sadness
i didnt feel terrified,4,fear
i feel more happy inside on a scale i would say a,1,joy
i just feel like im being punished for it now even after i said sorry,0,sadness
i smokes hi feels more hat ome and kind o contented like,1,joy
i feel like a wimpy blubbering fool right now,4,fear
i will not say much because chanel always speaks for its self and i feel that chanel makes sure they have something for every age group,1,joy
i feel like popping them in the face with my fist because they re obnoxious,3,anger
i will focus on either an infantry company or if im feeling either brave or stupid enough a motorbike company for the rest of the challenge but ill leave it until the time and see how i feel then,1,joy
i wake up it hurts knowing that i could have ever possibly done anything to hurt this person to ever make him feel pain or lack of trusting,1,joy
i feel much better and i am back even to university,1,joy
i feel shocked that my photo was chosen as the best photo of the week,4,fear
i am emotionally engaged because i feel that i supporting my own beliefs and values when i support them,1,joy
i men zhu said is snapbacks cheap i also feel here too dangerous at present for the sake of under the door of safety since see or leave this green lotus temple first wholesale obey snapback hats,3,anger
i feel heartbroken that a group of my fellow americans fell for the prosecutions fear mongering theory elashis daughter noor said outside the courthouse late monday,0,sadness
i keep feeling weird sensations img src http s,4,fear
i feel heartbroken and sad,0,sadness
i passed out last night at the late hour of and am still feeling a bit groggy this morning,0,sadness
i am feeling fine i take suppliments for health,1,joy
i feel determined about that,1,joy
i feel terrible for pretty much abandoning my online friends and i miss you all,0,sadness
i have been feeling grumpy for the past few days and i just dont feel like being my upbeat self here on my blog,3,anger
i feel a little inadequate but i just cant seem to keep up,0,sadness
im feeling so clever right about now please let me affirm i am not a good cook in fact i am truly disastrous in the kitchen hehe,1,joy
i have no relief from my aches i am feeling just a tad overwhelmed by our current living situation and i am still unemployed and getting really really antsy about finding work,4,fear
i feel wonderful because i see aku merasa luar biasa karena kulihat the love light in your eyes,1,joy
i am feeling a bit ecstatic about a kinda new clothing business brand sendi,1,joy
i look at the watch and i feel sad because i have to leave,0,sadness
i need to vent feel free to read a class post count link href http simplethoughtsonthings,1,joy
i can genuinely say that there isnt much to dislike for me when it comes to this foundation as it stays put and makes my skin look and feel flawless,1,joy
i feel so super not old,1,joy
i feel so foolish for resisting what was obviously meant to be,0,sadness
i wasn t on a diet or looking to lose weight i just wanted to feel more energetic brighter less lethargic amp try to control my sugar cravings,1,joy
i feel like robin is very troubled right now maeve feel free to comment,0,sadness
i read promotional emails and advertisements or listen to television commercials and dialogue in shows and movies or hear people around me in everyday life use commands such as the following examples i feel dismayed for them,0,sadness
i write i feel a little dissatisfied,3,anger
i feel she was wronged,3,anger
i feel like ive been sooo distracted and i need to regain my focus again,3,anger
i feel more and more dissatisfied with each passing weekend,3,anger
i was feeling all resentful that id been given such a boring assignment and,3,anger
i feel for all those who lost their homes those without power and all from this last bad storm,0,sadness
i was beginning to feel fear nevertheless a stubborn person i am i swept the superstition away but i reminded myself to pay extra caution,3,anger
i feel terrible for mrs,0,sadness
i feel that there is no way to determine if a machine possesses consciousness and thus whether it is intelligent,1,joy
i wonder how it feels to have angered and disappointed millions of people in one morning,3,anger
i feel so passionate about it and know this is where god wants me to be but i am human and i do have flaws and short comings,2,love
i might be feeling a bit cranky,3,anger
i feel lucky that they found it and i feel lucky that i have such competent folks taking care of me,1,joy
i was joking around and feeling good and the next hour i would feel horrible,1,joy
i feel so blessed to be able to continue this pregnancy,2,love
i apologise i really shouldn t be thinking that but it just makes me feel that the person isn t taking into consideration the fact that we need to watch other videos to it s called supporting our subscribers does it make me a bad person thinking and feeling this,2,love
i am feeling all romantic and stuff i take emily to the club to eat sam s club that is,2,love
i have been perspiring like crazy even in school that makes me feel so dirty and muddy,0,sadness
i told my boss at around weeks because i was feeling incredibly guilty,0,sadness
i am excited to be introduced to a new kind of library environment but at the same time i am feeling stressed about it because it means that i am not really getting a holiday,0,sadness
i feel like kind of a traitor putting this on my naughty list but they disappointed me,2,love
i think it is super nervous for me i always feel not contented and even greedy so when there s a choice that problem would just worsen,1,joy
im sitting at the spare desk feeling totally disillusioned and frustrated with my working life in general,0,sadness
i used to feel as if i would be hated and whatever so i kept quiet about god,3,anger
i feel like thats almost ok since no political party in the uk ever seems to reach out to young voters,1,joy
i feel increasingly passionate about,2,love
i feel like i am very passionate about youtube and so id quite like to explain why i think youtube is the next best thing for entertainment,1,joy
i have bruises on my hips and elbows too so im feeling pretty banged up,1,joy
i was sitting right next to him and i had a strong feeling that i liked him,2,love
i was like that i always wanted to feel and be accepted by my family and others,2,love
i still couldnt believe that they are in that much pain to not feel happy when other people are celebrating grandiosely,1,joy
i want to take a shower without feeling like i was beaten with a baseball bat,0,sadness
i didnt feel pressured to do more or like he wont get anything out of the one day,4,fear
i went to bed feeling very pleased with my lovely day out and feeling like id made a few really lovely friends,1,joy
i am very new to blogging and i feel a little stupid writing this however if it will help me overcome my stress i will give it a go,0,sadness
i bet you feel safe keeping your life in a cage while i take my chances but always collapses,1,joy
i know the environment i live in we all smile and politely wave but i have my moments of feeling absolutely appalled at how shortsighted people can be,3,anger
i feel somewhat remorseful that i wont be around for this move in weekend but i think its for the better that i do this study if it doesnt seem like a good thing i can always back out and come home to oakland and everyone,0,sadness
i feel this command is useful to check the free space in log file for all databases in over go,1,joy
i am offering two original works for immediate sale for cheaper than usual as i want to donate all the proceeds to a cause i feel very worthwhile before mid february,1,joy
i look at him and say nicely and friendly well im sorry you feel that way i do apologize to you this angered him more and he stormed out saying i dont need this shit not a good night overall but im off till friday thankfully,3,anger
when my relatives and i were in a car going slowly on a frozen road,4,fear
i haven t yet experienced the totality of this is that i am getting to use my gifts again without feeling like someone is threatened jealous or competing against me,4,fear
i feel insulted by this that he doesnt even respect me enough to let me know hes not coming not until i indicated i was going to bed,3,anger
i will gladly endure a million emotional blowouts and tantrums for the privilege of feeling her tender hands in mine,2,love
i do feel sad for myself for not wanting that and thoughts extend up to a point that ill die alone,0,sadness
i am sure feeling nervous about potential air raids from the luftwaffe,4,fear
i feel afraid to write because there are so many thoughts that need to come out,4,fear
i feel satisfied and pleased after getting good marks in exams or praise from teachers for good performance,1,joy
i feel discouraged at the pace of my personal evolution and often feel like jack kerouac tossing his marbles into the maelstrom surf of big sur,0,sadness
i are both aware i have many personal reasons to feel less than fond shall we say of your prince and i suppose it s only human of me to wish to make that point abundantly clear to him,2,love
i feel so damaged,0,sadness
i feel very excited after my graduated what kind of lifestyle well have at the same time cafe are going to open but not that soon and we have to think about before a coffee shop what job we have to work as well to me i already fixed and i think youll be soon too,1,joy
im an academic addict i cant say that im really feeling eager about it right now,1,joy
i wind up getting more things checked off the list but i feel lousy and frazzled by early evening,0,sadness
i feel disgusted with my body,3,anger
i think it to want you to settle immediately each other not to feel unpleasant,0,sadness
i wasnt feeling very optimistic but this would be a nod to the universe that i was trying,1,joy
i feel like a sweet fix then these are now my go to snack,2,love
i hate feeling alone,0,sadness
i am trying to work hard with these feelings and i understand that they have to be resolved and put behind me,1,joy
i feel very blessed and lucky to have found a true old soul,1,joy
i did not feel like i was on the edge and it got to a point where i wasn t bothered about who wins and to hell with it whether this fight will even end,3,anger
i feel as though my body is damaged like everything has just stopped and ive became a little girl again,0,sadness
i had just eaten a particularly dreadful railway burger and so was feeling irritated before i even read his remarks hence my suggestion that he was only a so called environment secretary,3,anger
i always feel convinced that there is a grimacing flip handled knife or one of those small pearl handled pistols in there,1,joy
i am thankful that our incomes let us contribute to causes that we feel are important,1,joy
i feel like hiding and i also feel triumphant over apathy,1,joy
i feel peaceful and happy about this decision and i am glad and grateful for the remaining three months that i have in mombasa,1,joy
i love how the smells can make you feel so nostalgic,2,love
i feel guilty because he is always good not just in the good times and i fail to recognize that,0,sadness
i have definitely felt the stirrings of spring and although i expect more winter weather in march i feel assured that the seasons are changing,1,joy
i feel like the helpless duckie target for the commies and feds while at other times i want to run and hide,4,fear
i am feeling exceptionally brave and daring i may even make the corset,1,joy
i dont know why im feeling so listless,0,sadness
i will pay a month for months and feel shame every time i grill a hot dog from that point on,2,love
i feel groggy but ok get up and leave the house with a luxurious baby free day in the office ahead of me,0,sadness
i feel so bad that im posting this blog so late,0,sadness
having received an offer to do postgraduate work,1,joy
ive hijacked a fantasy and i feel foolish,0,sadness
i feel mellow content,1,joy
im off to relax while feeling my sweet extremely active little baby wiggle around in my belly,1,joy
i feel pretty lame all together so i will stop here and share a bit more of my fudgy mediocre doodles,0,sadness
tutorial again a fearful feeling came to me when i sat on the chair and looked at my fellow students all around i was really scared that they would ask me some questions or challenge the ideas that i had presented,4,fear
i never thought i would feel more passionate about anything until i began teaching,1,joy
i left that meeting feeling helpless and betrayed by the very laws that are supposed to protect me and other people in this state,4,fear
i was still feeling crappy but hoped it was just due to the flight and stuff so we cleaned ourselves up and i put on my sassy city girl outfit which was my perfect city dress with city walking shoes,0,sadness
ive been feeling really shitty lately,0,sadness
i will never feel heartbroken again,0,sadness
i feel is anger with myself for trusting him in the first place and then letting him treat me like that,1,joy
i feel that if people read my writing they will know that i m a dumb bunny,0,sadness
im feeling a little anxious,4,fear
i would feel weird having my dads hand on my stomach for any amount of time especially for several minutes while he waits to feel taryn jumping around in there,4,fear
i was feeling severely beaten and whooped by the beer bat and not looking forward to be being on my unsteady feet for the duration of the show,0,sadness
i feel useful giving in what i do,1,joy
i wonder what he thinks about now when he hears this song i feel a little disturbed listening to it but then again i was always a disturbed individual,0,sadness
i am feeling impatient and would just like to get on with life i am in no hurry to push myself right back into illness,3,anger
i think this has caused me to resonate more deeply with others who lack connection and support who are alone who feel they do not have support who are suffering,0,sadness
i guess since this book kind of bring a negative feeling to my self that im longing to find my simon i guess i wont be reading a romance book again in the future,2,love
ive never been the mother of a teenage girl before but i sure as hell have been one and this little episode would have left me at feeling ugly and crappy and humiliated,0,sadness
im feeling fabulous and looking forward to a new day of fun,1,joy
i feel joyful and carefree,1,joy
ive been feeling low when i get home so i eat to fill my time and the hole in my heart,0,sadness
i just feel so wronged and sad that i cant even have the space i want,3,anger
i feel their pain their suffering,0,sadness
i am raising funds for the jag foundation jointly achieving growth a charity that i feel extremely passionate about,2,love
i am feeling a little lonely,0,sadness
i love doing book reviews so if you have any suggestions feel free to tell me im always open to suggestions,1,joy
i have to do what i have to do i feel like a little kid who is being punished by her mother for something she did wrong,0,sadness
i feel so honored to have been the one chosen to stand on the sidelines of this journey of his cheering him on and watching him excel and grow into one incredible doctor,1,joy
i feel like the most hated person on the planet for turning brendon down,3,anger
i had kind of been feeling lethargic and out of it all day,0,sadness
i was feeling a bit like the internet is replacing valuable face to face interpersonal relations but now that i viewed this and had a few other positive internet cyber relations today ive been restored to the internet is awesome and i honestly dont think i could live without it mindset,1,joy
i know if i go to crossroads or thrift stores i can find something roughly like what im wishing for if i search hard enough and theres no feeling quite so delicious as something awesome for a good bargain,1,joy
im feeling surprisingly blank about the whole thing not good not bad not happy not sad,0,sadness
i feel like i get blamed for all his stress sometimes,0,sadness
i completely lose ability to segregate my feelings with my actions is when they are rude and hurtful to their father and my husband who is also my hero and best friend and heart,3,anger
i see a liberal women get challenged on something she says there are comments about not feeling safe and the so called intimidation they are feeling,1,joy
i would say to mira i am feeling really curious about what its like to live in a castle and im looking it up on my computer,4,fear
i often times feel helpless in regards to my life s path,4,fear
i was a nursing major made great friends and was no longer feeling homesick,0,sadness
i still feel somewhat dissatisfied with myself,3,anger
i walked away from those years believing it was that i didnt want to ever make other people feel like they were as worthless as i often felt,0,sadness
i strive to make it out of the between boyfriends zone and land safely into single i feel lucky to have had these incredible beginnings with incredible people,1,joy
i don t ever have to fully feel any unpleasant emotion,0,sadness
i cannot remember in which mix i heard this first and not remembering it is making me feeling all irritable,3,anger
i really hate this feeling when you really give so much damn about someone but really all that person show you is just simply like they cant be bothered with you,3,anger
i am feeling a little overwhelmed like i do every year at this time at the speed each holiday season creeps up on us,4,fear
i took part in a football match the referee was extremely partial to the opposite team this stirred up my discontent and anger,3,anger
i really feel relaxed is when i am in my art class painting and it is really conveniently at the end of the day so i can unwind and take a breather,1,joy
i feel so fucked up most of the time because not being able to concentrate on anything amp feeling anxiety all the time about everything makes me stressed apathetic amp i cant handle stress at all,3,anger
i feel like i missed out not being born into any particular religion,0,sadness
i realize that the vision that i had for it at the beginning is not what i feel passionate about any more,2,love
i could try to reach my tongue out to lick it but in vain so close i could feel the divine warmth from her pussy but in vain,1,joy
i would feel too embarrassed,0,sadness
i must really be feeling brave because this thrifted outfit is a swimsuit,1,joy
i do at times feel a bit strange with my mom ushering her about as though shes her traumatic brain injury is really doing a toll on her mental and physical capacities,4,fear
i see this ad i cringe and feel disturbed,0,sadness
i would feel radiant with confidence that both the baby and i were doing well,1,joy
i got this amazing news from tracy today the final covers only chapters no wonder we were feeling so rushed and it seemed we didnt have enough time,3,anger
i worked thought that it was a good reason to either feel pity for me disgusted at me or more rarely intrigued by me and that was a class of people i didn t care to talk to,3,anger
i really feel very bad,0,sadness
i do it because it feels important to have a voice and knowing people read this i want to say things which i think are important and which i hope might be of some comfort to others,1,joy
i do feel angry,3,anger
i chugged a big ol beer on an empty stomach so now im loopy and feeling creative,1,joy
i know karen wouldnt see it that way if i addressed these things with her it would open a whole miserable can of worms she wouldnt see that shes doing anything wrong and wouldnt be open to hearing how i feel it would turn into an ugly confrontation and i hate confrontation,0,sadness
i feel almost virtuous almost as though ive rejected being tethered to material goods but of course i still have two suitcases full of cashmere sweaters and rainboots,1,joy
i want to feel like i m important,1,joy
im feeling optimistic about this third year confident for the first time in my abilities as a business owner and teacher,1,joy
ive waited my whole life to feel this blessed now im comparing the dream to the way it is and everybodys looking there very best remembering times when they were just like this my imagination never felt so clear so no i know this is for real,2,love
i feel he is talented and good,1,joy
i feel that i have tons of love to give and i would love to give my loyal support to that person as well,2,love
i am back working with confidence and feeling terrific,1,joy
i dont think my depression that i have been feeling is going to go away over night but i do think that if i start trusting god more and praying more he will help me to see that i am not alone,1,joy
i feel called to do and delighted in doing,1,joy
im not sure if all my stuff with andy as in me feeling annoyed at him was just my messed up chemicals,3,anger
im not feeling well lets just enjoy some pictures taken from the field trip,1,joy
i want people to have the same feeling of delighted shock i had when i saw it,1,joy
i was over tired and feeling irritable as a result,3,anger
i also feel its a transition piece for me still sweet and classy adding that touch to my more goth punk rebellious style im falling into lately,1,joy
i am hating myself at the moment because i feel so hateful to another person,3,anger
i feel pretty content rel bookmark i feel pretty content a href http getyourprettyon,1,joy
i feel like im talented enough to really deliver the line and make the listener hear the,1,joy
ive been saying things for a number of days that i feel may be too optimistic,1,joy
i get a good feeling i get a feeling that i never never had before i thought it was so clever sticking a needle in my arm to that song,1,joy
i think that even just understanding that there s that history behind it it lends to the explanation of where it s being projected from so it s kind of important to some degree and i never feel offended by people questioning that,3,anger
i especially feel this way because someone who i thought was my friend rejected me and joined the clique,0,sadness
i doubt anyone is if they are entirely honest with themselves and thats ok because for now i may not feel perfect but i do feel happy and thats one hell of an improvement,1,joy
i am feeling out of balance or troubled about something i have a few guiding principles that i consider choose the highest priority,0,sadness
im feeling very defeated negative and what is the point of it all today,0,sadness
i wasnt feeling energetic,1,joy
i feel like i m on an emotional high with so much excitment,0,sadness
i feel like theres so much going on but nothings being resolved nor is revenge even happening,1,joy
i feel a little lethargic recount it here a href http en,0,sadness
i left the place feeling slightly shaken it s hard to read and hear about such things,4,fear
i feel that president obama is really trying to make america suck less but i really dont know enough about politics and government to say he is actually doing things thatll be productive,1,joy
